bugName	pval	p1M	p6M	p1Y	s1M	s6M	s1Y	Adjustedpval	Adjustedp1M	Adjustedp6M	Adjustedp1Y
PWY0-1261: anhydromuropeptides recycling	1.74765212146433e-06	5.19711503022251e-07	0.000404788557065798	0.000455873956494877	58.8181548050417	44.6979940102964	51.548806147121	6.65855458277909e-06	2.82871546644968e-06	0.00111756840755122	0.00151033023847433
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	2.02845900920678e-06	3.16129271603656e-06	4.66280240387302e-05	0.000279069283980321	24.7945694924062	23.8545470093194	24.4473367861552	7.57689100497828e-06	1.20445252480993e-05	0.00016449330702552	0.000980600025912715
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	2.02845900920678e-06	3.16129271603656e-06	4.66280240387302e-05	0.000279069283980321	24.7945694924062	23.8545470093194	24.4473367861552	7.57689100497828e-06	1.20445252480993e-05	0.00016449330702552	0.000980600025912715
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	2.09786847960025e-06	6.68169168197289e-07	0.000361412036991325	0.000566783798756221	44.2270071125646	34.1287707992381	38.146276171724	7.76007660900675e-06	3.39429937444223e-06	0.00102984017866119	0.00177003792890262
P108-PWY: pyruvate fermentation to propanoate I	2.21876000505716e-06	0.00911590839564295	2.59664781129706e-07	0.00113645260997703	14.396579566825	34.0118994406769	23.722494254041	8.12834194160365e-06	0.014842568798034	2.19849514689818e-06	0.00320732181037961
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	2.40711386534365e-06	0.000118989115944478	2.07243868862737e-05	1.94277283341632e-05	19.7527082588259	24.8096196428065	28.9869057062055	8.73438459710409e-06	0.000298255612992408	8.31156989860028e-05	0.000121343680251085
PWY-5918: superpathay of heme biosynthesis from glutamate	2.51799116968154e-06	1.05334613232002e-05	0.00408684695741831	6.58458649769281e-06	16.1866515343584	11.4233897543438	21.6911035918649	9.05051543064781e-06	3.55154757888431e-05	0.00869881950154399	5.97316060862133e-05
COLANSYN-PWY: colanic acid building blocks biosynthesis	2.64818910800102e-06	1.72441887418985e-05	7.80328839241657e-05	3.47281578994387e-05	24.0391878252951	24.6160848246751	30.2027469179779	9.4295331789569e-06	5.61541530825927e-05	0.00026310202455847	0.000183769835551196
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	2.85953588252674e-06	2.46811030362398e-07	0.00205796686544949	0.0041038721123944	80.5259334176504	50.7474515481167	54.4789602824499	1.0087807141136e-05	1.38286768482461e-06	0.00499417436774686	0.00941912816157992
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	2.92294197168363e-06	0.00060838840080613	2.73174452438487e-07	0.0237254823627286	43.484597776226	77.049960339783	36.8820899714595	1.02168889101969e-05	0.00129494961288902	2.26259709519703e-06	0.0438806251466
PWY-5920: superpathway of heme biosynthesis from glycine	2.97909803559371e-06	7.77656479601679e-07	0.00750643499438921	0.000205428583955744	8.33123178948397	4.76699449309703	7.84209832751662	1.031851228692e-05	3.89851472010842e-06	0.0147420192415582	0.000756646642846368
HISDEG-PWY: L-histidine degradation I	3.02687043229888e-06	4.72415916808092e-05	6.23865879891054e-06	0.00027519195532939	30.74793956942	38.8625068533697	35.5956135285794	1.03895282405934e-05	0.000131379900951739	3.04734487485246e-05	0.000980600025912715
P23-PWY: reductive TCA cycle I	3.38640614261365e-06	9.75289404564009e-06	2.19353686984054e-05	0.000518527978455419	9.84411909022139	10.5253462026027	9.80284463454357	1.15198280387125e-05	3.32008176635386e-05	8.61585100421903e-05	0.00166016100665138
PWY-5676: acetyl-CoA fermentation to butanoate II	3.65692479342705e-06	7.68192554572815e-05	0.00213459718609679	2.37646642855107e-06	18.6843439700959	16.1020856480063	30.1685766244731	1.23299853654487e-05	0.000201849216063616	0.00503274913782531	2.80960456847846e-05
P122-PWY: heterolactic fermentation	4.3057301049032e-06	7.6633036571107e-06	3.02784042158365e-05	0.000811402696260589	18.1351266347435	18.8797775886417	17.3259978177777	1.43902032453344e-05	2.70344323459183e-05	0.00011459675803906	0.00241519083808816
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	4.46925963970557e-06	8.48331537630765e-06	1.10918702093918e-05	0.00619866222676041	-67.6124568135937	-74.9979340463379	-52.4149984448889	1.48068515019811e-05	2.96526895263598e-05	4.80227562474806e-05	0.0131938006055627
HISTSYN-PWY: L-histidine biosynthesis	4.54922555903625e-06	9.80035042183595e-07	0.000515211546565876	0.00179148663925838	-115.215809722715	-88.0817370055799	-91.3248282747107	1.49418529137311e-05	4.72649811483481e-06	0.00139216737050779	0.00470728558315478
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	5.0228806423025e-06	4.57091849275289e-05	3.96071509678681e-06	0.00405686571420116	56.3323953356189	71.9462619797157	49.5325215258496	1.63565600403184e-05	0.000128316846793873	2.15576064553682e-05	0.0093676717400645
PWY-5022: 4-aminobutanoate degradation V	5.7771969457221e-06	0.00170258144893929	6.2554626474382e-05	8.87386922437243e-06	12.4869217903411	18.1741132888593	23.6796225480145	1.86534918332213e-05	0.00317982123551897	0.000216436514931106	7.19349824358701e-05
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	5.97899806376034e-06	0.00599506432933245	1.80043707256054e-05	1.63019600229546e-05	41.0743480715147	75.1036362028718	88.3253165590583	1.91428425402747e-05	0.0101067234932552	7.37598413597381e-05	0.000108143432173622
PWY-7013: L-1,2-propanediol degradation	6.48948855819231e-06	0.000145661256197412	3.0378668141588e-05	7.74103134352687e-05	35.9047902569414	44.6547595876928	48.924364566701	2.06041261722606e-05	0.000360369731241649	0.00011459675803906	0.000327703660209304
PWY-5747: 2-methylcitrate cycle II	6.60108831462836e-06	0.00428771306776562	0.00415914528270825	7.22429163409842e-07	3.12438464371757	3.50966443970775	7.42748245957582	2.07852450237471e-05	0.00759822641311024	0.00875488592658477	9.49122452617758e-06
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	7.06886151813357e-06	1.23843406991564e-05	1.32636280128958e-05	0.0135935021443575	-60.1468670228335	-67.585161681609	-42.8820712960591	2.2075706872204e-05	4.1389770231391e-05	5.61493585879256e-05	0.0268037128315614
PWY66-409: superpathway of purine nucleotide salvage	9.86508469114078e-06	1.25483709376702e-06	0.000628151243749106	0.0785590438568151	66.6531038368687	50.8810550438886	29.6697624171533	3.05577013603629e-05	5.55922014796783e-06	0.00167360576131755	0.115563689997863
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	9.97565172744519e-06	4.99494349210245e-06	0.00323902131545014	0.000206538716157539	11.7035782531854	8.11515086504298	12.0594020595596	3.06509944206179e-05	1.8476441461078e-05	0.00721676679056434	0.000756646642846368
THRESYN-PWY: superpathway of L-threonine biosynthesis	1.06635274527145e-05	2.38553226574378e-05	0.000119250562963597	0.000300545874311023	-77.0105578032249	-78.1809220736389	-85.1604770254739	3.25024316758737e-05	7.44989994465886e-05	0.000388328756317354	0.00103160340641892
PWY-7560: methylerythritol phosphate pathway II	1.15939435509915e-05	6.89072205600454e-05	1.03539142275796e-05	0.00324238481278648	69.2683338421158	87.4656904625567	65.765858951532	3.50578769279982e-05	0.00018231702106512	4.58702479152074e-05	0.0081272935109977
PWY0-42: 2-methylcitrate cycle I	1.17245701796165e-05	0.00300933109207586	0.00484981302580955	1.57394615077962e-06	3.4154331889881	3.61994480560149	7.52227080146688	3.51737105388494e-05	0.00540827899094766	0.00998799331261319	1.99891161149012e-05
PWY-4041: &gamma;-glutamyl cycle	1.20380628354511e-05	1.34105164866086e-06	0.00212468834880998	0.00553658841146064	42.8576676645759	29.1543445432387	30.3948458076984	3.58320464086473e-05	5.67711864599763e-06	0.00503274913782531	0.0119854555952642
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	1.60892460991935e-05	1.33025357856998e-06	0.0035887347085698	0.0114479157569754	31.0569265864509	19.9279341086564	19.931830272692	4.7519401269711e-05	5.67711864599763e-06	0.00782392200337515	0.0229560837021453
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	1.75218015485701e-05	0.000999896490468723	3.56285608594153e-06	0.00391372695934303	-57.1694354822684	-93.721904459708	-65.1014514680271	5.13523568461938e-05	0.00202638597270523	1.99624730697606e-05	0.00912715059596952
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	1.87784946270586e-05	7.43957530774123e-06	0.000650181507665465	0.00135869905933161	43.1795291827905	35.905680079243	39.0857764444398	5.46153164344224e-05	2.64904503948543e-05	0.00172027190569821	0.00372420389644133
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)	1.98914262317107e-05	2.66283749450967e-06	0.00215311839754731	0.0051895395595711	24.9893486476546	17.4930273695582	18.3519799455228	5.6138025142828e-05	1.04591864475071e-05	0.00503274913782531	0.0113633021390609
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)	1.98914262317107e-05	2.66283749450967e-06	0.00215311839754731	0.0051895395595711	24.9893486476546	17.4930273695582	18.3519799455228	5.6138025142828e-05	1.04591864475071e-05	0.00503274913782531	0.0113633021390609
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)	1.98914262317107e-05	2.66283749450967e-06	0.00215311839754731	0.0051895395595711	24.9893486476546	17.4930273695582	18.3519799455228	5.6138025142828e-05	1.04591864475071e-05	0.00503274913782531	0.0113633021390609
PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)	1.98914262317107e-05	2.66283749450967e-06	0.00215311839754731	0.0051895395595711	24.9893486476546	17.4930273695582	18.3519799455228	5.6138025142828e-05	1.04591864475071e-05	0.00503274913782531	0.0113633021390609
GALACTUROCAT-PWY: D-galacturonate degradation I	2.03300087981972e-05	3.21017137900429e-05	3.28408666838728e-05	0.0106433068737551	-60.9355720212676	-68.5944041152114	-47.5584839816086	5.69539217067143e-05	9.48120384031499e-05	0.000122670296142701	0.0215696804196845
PWY-5367: petroselinate biosynthesis	2.06645374312142e-05	1.64257618719298e-05	0.000384486808997384	0.000592801126878928	-67.6316729865895	-61.9236658612913	-69.90506500056	5.74685311043257e-05	5.39501316655624e-05	0.0010692662352409	0.001821429268878
PWY-7242: D-fructuronate degradation	2.12862491457688e-05	6.68661212208603e-05	2.38515804903877e-05	0.00522900277613674	-73.7298954632708	-88.4510763323926	-65.9393803688043	5.87685574241878e-05	0.00017815379150453	9.17924461296739e-05	0.0113842860440463
PWY-4702: phytate degradation I	2.47493692633327e-05	0.00444171095809086	1.67592921784569e-06	0.090547093081433	30.5413041436553	60.4736431668527	23.2802108408242	6.78381992038112e-05	0.00783468460663249	1.04676890491673e-05	0.130675918424341
ALL-CHORISMATE-PWY: superpathway of chorismate metabolism	2.63468018955049e-05	0.0414128160904945	0.000106375792586064	3.47102250587208e-05	5.46691928666126	12.0385438883389	15.0273333910113	7.17009394441954e-05	0.0567564134189871	0.000349389456683539	0.000183769835551196
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	2.65721751613324e-05	3.62927593543853e-06	0.00419221317114795	0.482161269755638	58.8586579871605	38.8495759870738	10.7579311904451	7.18014094784938e-05	1.3690634964377e-05	0.00877600669344709	0.560071474929568
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	2.67663606192681e-05	2.58460163014292e-05	0.00850873220288008	0.000118420258572484	46.7324713288326	31.666571926892	55.252575977781	7.18167844784587e-05	7.94139694422944e-05	0.0161284923845637	0.00046513524243419
PWY-6270: isoprene biosynthesis I	2.78429768474364e-05	0.000175161849289963	1.93407709857428e-05	0.00374503516938968	67.4995510565033	87.7232500689164	67.2331594508534	7.4183036215897e-05	0.000425074296684559	7.83918483571064e-05	0.00902818146039232
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	2.97152178330151e-05	3.71504105711243e-05	4.50164053619407e-05	0.0221878905414787	-55.158248587189	-61.4816460993356	-38.784682237424	7.86215138498525e-05	0.00010804814066869	0.000161804249461315	0.0414391485112912
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	3.50178673443891e-05	2.39963356616671e-06	0.0081941648927755	0.192239345587575	71.1244521198924	42.6191161083936	24.0553217032208	9.20124652290499e-05	9.83075686784426e-06	0.0156883257494847	0.255202754943784
ANAEROFRUCAT-PWY: homolactic fermentation	3.61484610853502e-05	4.08193535338337e-05	0.0019335290096324	0.000255122718878175	57.3677860433627	47.0722896931718	64.794333425647	9.43326279008111e-05	0.000117819497699929	0.00472227277352529	0.000925731008500806
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	3.86987662779337e-05	0.000333223904705596	0.010393814632128	2.08691429750929e-05	44.615178037596	34.7062231084512	68.9642191146955	0.000100300884026481	0.000746813574663719	0.0189475759561759	0.000127472334531748
PWY-6609: adenine and adenosine salvage III	3.92307349164067e-05	0.00578588688228992	2.12062756749848e-05	0.000492753792712251	-54.5365881616456	-96.9505025650959	-90.1911615994473	0.000100992635156425	0.00988530449395722	8.41624065850958e-05	0.00161844133640834
PWY-7209: superpathway of pyrimidine ribonucleosides degradation	3.96237809912048e-05	0.000166962450616599	7.12979073846561e-05	0.00125098341423835	-12.7531422736284	-15.2000569395573	-14.1320248136207	0.000101319869514423	0.000407773677467462	0.000242540202799589	0.00350459324135891
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	4.48665264909387e-05	6.62968404800688e-06	0.00280089541378354	0.00614340576080612	53.9612779072365	38.5324657701261	40.7296620381006	0.000113960977286984	2.42875925220252e-05	0.00635203067054482	0.0131496494093659
KETOGLUCONMET-PWY: ketogluconate metabolism	5.29236009435552e-05	0.0408782173161924	3.11779174187539e-06	0.0268290694527123	5.08357494841347	13.7886326707036	7.22032725614153	0.000133535708341023	0.056429713034309	1.77295321440974e-05	0.0484449074003953
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	5.62096445966276e-05	3.15407367567105e-06	0.0508685771045681	0.0254197037964411	33.5097444478906	14.8442114785467	19.8077497592117	0.000140893911784968	1.20445252480993e-05	0.0769084439557161	0.0465620535886733
GLUDEG-I-PWY: GABA shunt	6.90018179412277e-05	0.0161900682055513	0.00121953561499396	2.10781025603677e-05	9.07106850799204	13.8016514172314	21.5045333623904	0.000171828056441881	0.0248294802609053	0.0030171627877448	0.000127472334531748
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)	9.45821891282783e-05	1.56471398273613e-05	0.00254902624406403	0.0101954674531648	22.103017378916	16.7237590455457	16.3652389337951	0.000233998792583598	5.18396545584752e-05	0.00581544310771493	0.0209971518900312
ARGORNPROST-PWY: arginine, ornithine and proline interconversion	0.000107181004472157	0.00127905702133789	0.00110893456059187	9.82297392686064e-05	4.78798358460297	5.47722430362271	7.75143441445783	0.000263457823896075	0.00247886616005755	0.00276146449402288	0.000393952954329884
PWY-5941: glycogen degradation II (eukaryotic)	0.000114809762662649	6.73910358303331e-06	0.0165687089092338	0.088799283000525	-30.2567720304175	-17.378612868151	-14.2989447288711	0.000280400766503008	2.4453318715578e-05	0.0285641542733849	0.129131781767939
TCA: TCA cycle I (prokaryotic)	0.000125398695740797	5.71243991484499e-05	0.00235149402115051	0.00181319159612999	42.2485816175942	35.0527451805047	41.8815881798964	0.000304311484568431	0.000153270394898306	0.00542981346702028	0.00473168491866798
P42-PWY: incomplete reductive TCA cycle	0.000141980780588358	0.163889946017916	0.00449404451822796	2.57639016160799e-05	7.1568224839062	16.7017053013188	29.6617426386288	0.000342371375975723	0.195131466977581	0.00935645334122871	0.000144353625231271
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	0.000155857964023509	0.00490470621778081	4.08420183971886e-05	0.00367507136633386	6.88806831086533	11.5967872655459	9.29223314601862	0.000371136776830981	0.00851571305554379	0.000149623163551239	0.00897565506777694
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate	0.000155857964023509	0.00490470621778081	4.08420183971886e-05	0.00367507136633386	6.88806831086533	11.5967872655459	9.29223314601862	0.000371136776830981	0.00851571305554379	0.000149623163551239	0.00897565506777694
NAD-BIOSYNTHESIS-II: NAD salvage pathway II	0.000217900830594697	1.82273075613988e-05	0.00921948705679454	0.0475799336744924	53.7950861533554	35.2836883128517	30.9070351604559	0.000515653518363849	5.88525778041775e-05	0.017303569303639	0.0758491829706344
PWY-6891: thiazole biosynthesis II (Bacillus)	0.000223750257837718	0.000166295521454786	0.000846397707597127	0.00448155260676796	32.8360578436884	32.247192212314	31.5571290505367	0.000526227458247967	0.000407773677467462	0.00218236556384082	0.0101681772879051
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	0.000227511979527195	0.00242197837073799	9.53270975959135e-05	0.00391514528365686	10.2108585706675	15.0274424465909	12.6351947190075	0.000531791804907125	0.00446681761251158	0.000315822818991679	0.00912715059596952
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	0.000250207674826308	0.00149640972913843	0.015913435692773	8.76326451529502e-05	11.1308825087647	9.39970202150949	18.4047777777291	0.000581275147005021	0.00280853254582139	0.027668485401978	0.000362913454383413
PWY-5863: superpathway of phylloquinol biosynthesis	0.000252637126198163	2.29945434177465e-05	0.015976553250486	0.0200413876827467	25.42535433739	15.5472485065474	17.3653135661618	0.000583362091403031	7.24796723849171e-05	0.027668485401978	0.0379888990404303
PWY-6703: preQ0 biosynthesis	0.000256962590785781	0.0385638165597302	0.000142643566991099	0.000825311328849424	32.0536836088561	68.6441857677759	69.6889665153154	0.000589775584875798	0.0538198319020411	0.00045289332519674	0.00243754741311341
PWY-5101: L-isoleucine biosynthesis II	0.000259383249440859	0.393922149798801	0.207573029619878	0.000179347495151721	-6.69292286954173	11.1520330802304	40.1746461489754	0.00059176657507166	0.441424526686303	0.254293647219208	0.000676548471809958
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0.000304787295467346	4.47534978459901e-05	0.00651893536374013	0.0136480847488791	38.7309483705408	28.1098198701759	29.509098605847	0.000691214045077731	0.000128203629167836	0.0130721809136052	0.0268037128315614
PWY-5675: nitrate reduction V (assimilatory)	0.000322372320820996	2.30184786314304e-05	0.152272270071754	0.0369277424160882	1.45605104866794	0.521856573696775	0.886321383142308	0.000726768368241417	7.24796723849171e-05	0.1973324316236	0.0619800434384563
PWY0-41: allantoin degradation IV (anaerobic)	0.00034582187048815	0.00796748785014831	0.000355416203302731	0.000719976355925398	1.80629687573531	2.79287194385425	3.07435666827062	0.000775047839152854	0.0131983168300283	0.00102586040498743	0.00215992906777619
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.000354320969580102	0.000782870141281984	0.000173179876289278	0.0223759098616964	41.7565060794481	52.7632345983552	36.218111385198	0.000789451984853911	0.00163886551554086	0.000532109136017863	0.0415864471088114
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	0.000375690617382962	0.00587528814278242	0.000133522552779188	0.00385201980327897	3.85467122320915	6.13050218947281	5.28452128916405	0.000832198402458771	0.00994882125511156	0.00043047831714367	0.00912715059596952
GLUCARDEG-PWY: D-glucarate degradation I	0.000381918148871452	3.24775707813306e-05	0.017220082620188	0.032510348458327	14.6570272840173	9.07771586458238	9.43948226658263	0.000841102975260249	9.51842651360534e-05	0.0290303162756266	0.0555445863794735
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	0.000385608665253834	0.00111370504219888	0.000302488031378172	0.00468662181891878	-53.5473336799519	-67.5459060462449	-60.7583526352052	0.000844350008400636	0.00219855762216462	0.000900374530899091	0.0105656977101068
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	0.00039012975838526	0.0518617516558495	0.00984046418357862	5.28013446414184e-05	2.55214778236329	3.80083119877275	7.07979455647896	0.000849368216827338	0.0693309732662409	0.0182425422315591	0.000232341054821071
GALACTARDEG-PWY: D-galactarate degradation I	0.000410908881870009	2.97412611454066e-05	0.019872872541587	0.0671023009927817	12.3973246722668	7.45957743292674	6.77315906554768	0.000884498779618494	8.92237834362199e-05	0.0329198453841071	0.10185648078984
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.000410908881870009	2.97412611454066e-05	0.019872872541587	0.0671023009927817	12.3973246722668	7.45957743292674	6.77315906554768	0.000884498779618494	8.92237834362199e-05	0.0329198453841071	0.10185648078984
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	0.000426793977650108	0.00259237203844146	0.000354573566770562	0.996804300098583	33.1621499064895	44.6210724419756	-0.0558519844910568	0.000908427404942409	0.00472580740022104	0.00102586040498743	0.999239551232211
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	0.000426793977650108	0.00259237203844146	0.000354573566770562	0.996804300098583	33.1621499064895	44.6210724419756	-0.0558519844910568	0.000908427404942409	0.00472580740022104	0.00102586040498743	0.999239551232211
PWY66-389: phytol degradation	0.000439006464000191	0.00142130354435219	0.000134453857585556	0.033292913866263	5.12950140929462	6.9859668134822	4.38547561617672	0.000929230348800405	0.00270357475528768	0.00043047831714367	0.0561265494825054
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	0.00046458336419164	0.000196227411129926	0.00802284014723279	0.00242612011717741	37.5615620004579	29.3714275383042	39.3617787936787	0.00097793514782881	0.000464364246214298	0.0154378893742207	0.00624562003138238
PWY-7254: TCA cycle VII (acetate-producers)	0.000480548966765748	5.26307754754898e-05	0.00986342178399257	0.0324970927902063	29.7645296180193	20.6138811214217	19.6972925520882	0.00100598437548214	0.000142215074157175	0.0182425422315591	0.0555445863794735
PWY66-398: TCA cycle III (animals)	0.000553766286527702	0.0178587368759297	0.000847743053670451	0.000530902349672374	3.3852894000235	5.45850895139306	6.62114386304712	0.00115292325227899	0.0266830539205067	0.00218236556384082	0.00168561496020979
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	0.000581089777931698	0.000270531882385112	0.00767511503055623	0.00276758356242158	-65.8108026394739	-52.7227425931735	-68.9192020567437	0.00119326400909459	0.000620919561377877	0.0149959939827791	0.00698310819392465
PWY-2942: L-lysine biosynthesis III	0.000581379577787811	4.79035422621879e-05	0.0150072792992573	0.140559759986056	-77.7876082088999	-50.6164647672845	-35.3270411011887	0.00119326400909459	0.00013225543189778	0.0265942949442653	0.193333099475405
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	0.000582538335148541	0.000102713138990063	0.0100698637707311	0.0105365937509422	39.0691294352647	28.2614900284719	32.6549443098927	0.00119326400909459	0.000260891373034759	0.0185343869403311	0.0214676054497806
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	0.000623827826371048	4.58033888818023e-05	0.041166082397444	0.0446558441553066	34.9401708446983	18.7530204214757	21.320444322107	0.00126424681833707	0.000128316846793873	0.0632430540057507	0.0723994749922205
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	0.000623827826371048	4.58033888818023e-05	0.041166082397444	0.0446558441553066	34.9401708446983	18.7530204214757	21.320444322107	0.00126424681833707	0.000128316846793873	0.0632430540057507	0.0723994749922205
PWY-6897: thiamin salvage II	0.000632199135916389	0.010674142566055	0.0609309977439293	7.90546816204357e-05	36.6174787902099	29.8055127015452	75.7557970858105	0.00127443317875209	0.0170875979733906	0.0892873466939888	0.000330987183487758
GLYOXYLATE-BYPASS: glyoxylate cycle	0.000653413121366686	8.37978986224615e-05	0.00858854278688375	0.0323728608548538	36.9514091842528	26.8821968666084	25.2152310734082	0.00131026525916162	0.00021867807791204	0.0161991821871421	0.0555445863794735
PWY-6185: 4-methylcatechol degradation (ortho cleavage)	0.000658894071263294	0.486144008638101	0.155162663993113	5.30200013972046e-05	0.236375903049026	0.539777941064174	1.855658084816	0.0013143384353472	0.529655339687179	0.200396525360596	0.000232341054821071
P163-PWY: L-lysine fermentation to acetate and butanoate	0.000735550712261723	5.24813415503766e-05	0.227791487979175	0.38183315309897	1.11265732897455	0.353486342373239	0.296384458076671	0.00145960844464436	0.000142215074157175	0.274647332025525	0.457479343807256
METSYN-PWY: L-homoserine and L-methionine biosynthesis	0.000775046410291691	0.00142759934183167	0.000910358186594366	0.00448360573324949	-50.474470083172	-59.3842122434354	-58.8473275304558	0.00153001389803697	0.00270357475528768	0.00231230979394969	0.0101681772879051
PWY-5100: pyruvate fermentation to acetate and lactate II	0.000874457490775526	0.000449813012335615	0.0113254469366213	0.00253256195680764	-67.6288889134929	-53.7185959165025	-75.1071924173743	0.00171736239167771	0.000962802009549828	0.0205475965850129	0.0064327073702914
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	0.000937233683916294	0.00319951308971917	0.000540339938873861	0.00659155483832745	12.5937778599986	16.7892162955997	15.1277189227669	0.00183121042857491	0.00572307270977937	0.00144978532895029	0.0139521244077931
ENTBACSYN-PWY: enterobactin biosynthesis	0.000950226744143801	9.43416820262013e-05	0.0186706260465627	0.0404069065743263	46.7357799658033	30.6470620071775	30.9503451482733	0.00184712443632035	0.00024223533497528	0.0313370419548035	0.0672272113747524
PWY-5173: superpathway of acetyl-CoA biosynthesis	0.00103999773959329	9.2628650089749e-05	0.0289790246609169	0.0443439035404083	29.9428252492995	18.0021744693386	19.095871487451	0.00201120772155601	0.000240078337987717	0.0463907915790309	0.0723994749922205
PWY-5415: catechol degradation I (meta-cleavage pathway)	0.00104519456395824	0.0174688015157178	0.000301885620111411	0.00584035721153185	3.52488204360231	6.15889496588466	5.36966382905794	0.00201120772155601	0.0262032022735766	0.000900374530899091	0.0125716163705855
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	0.00108757848595165	0.000106124517589143	0.029676266874708	0.0315769205834956	22.6408012423688	13.7916107244735	15.8554678579069	0.002082248257023	0.000267771133784526	0.0472494517830284	0.0554415057249392
P562-PWY: myo-inositol degradation I	0.00116366109709243	0.0183102528190018	0.00556037609999153	0.000369375017336059	0.394545070090884	0.525309942496613	0.79904755299821	0.00221677438996107	0.0271196173830104	0.0112686345430679	0.00124541488146052
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	0.00119111163096175	9.47324538354769e-05	0.0286927655755375	0.0905374539978689	38.3642744553278	23.2350297264211	20.7090467580415	0.0022577787631663	0.00024223533497528	0.0461263446594084	0.130675918424341
PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	0.00120147665550352	0.0883009576032198	0.000211912358295441	0.00983525771273574	1.69044943661192	4.26270574169831	3.37452178369857	0.00226615151359822	0.112517273735207	0.000640782607226692	0.0203653977638713
PWY-5505: L-glutamate and L-glutamine biosynthesis	0.00125930008534492	0.0102649866428881	0.00181559868436213	0.00130972015633038	12.4787134566153	17.2064537556663	20.6803820564226	0.00236351395328282	0.0165718640294084	0.00446285870156109	0.00364236043475821
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	0.00133188525609296	0.554360307636851	0.000171519287513362	0.0909573602045465	0.574143056079453	4.25632806043317	2.13857368755594	0.00248749158123244	0.600032037527387	0.000531291451565779	0.130772657501631
TRPSYN-PWY: L-tryptophan biosynthesis	0.00136398892675182	0.00585577760314499	0.0011029639986933	0.00392874723816011	-59.7283995979927	-79.6056530503467	-80.7481176686164	0.00253502332240217	0.00994882125511156	0.00276146449402288	0.00912715059596952
PWY-6168: flavin biosynthesis III (fungi)	0.00137792820622562	0.00484083208989205	0.219892434054901	0.000382948434306203	37.8129696296691	17.9310130330295	62.0018480998474	0.00254849828432991	0.00849934113478742	0.267664592252132	0.00127985397781284
