# Pathway	ERR1305877_Abundance	ERR1305878_Abundance	ERR1305879_Abundance	ERR1305880_Abundance	ERR1305881_Abundance	ERR1305882_Abundance	ERR1305883_Abundance	ERR1305884_Abundance	ERR1305885_Abundance	ERR1305886_Abundance	ERR1305887_Abundance	ERR1305888_Abundance	ERR1305889_Abundance	ERR1305890_Abundance	ERR1305891_Abundance	ERR1305892_Abundance	ERR1305893_Abundance	ERR1305894_Abundance	ERR1305895_Abundance	ERR1305896_Abundance	ERR1305897_Abundance	ERR1305898_Abundance	ERR1305899_Abundance	ERR1305900_Abundance	ERR1305901_Abundance	ERR1305902_Abundance	ERR1305903_Abundance	ERR1305904_Abundance	ERR1305905_Abundance	ERR1305906_Abundance	ERR1305907_Abundance	ERR1305908_Abundance	ERR1305909_Abundance
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Desulfovibrio.s__Desulfovibrio_piger	0	0	0	0	0	0	0	0	0	0	5.90103	2.4266	3.63227	1.32196	2.30615	2.9268	6.77905	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4154	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Enterobacter.s__Enterobacter_cloacae	1.15251	0.381044	1.20291	0	0	0	0	0	0	0	0	0.507924	0	0	0	0	0	0	0	0	0	0	0.562992	1.47292	0	12.031	1.08278	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Enterobacteriaceae_noname.s__Enterobacteriaceae_bacterium_9_2_54FAA	0	0	0	0	0	0	0	0	0.738983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78706	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Enterococcus.s__Enterococcus_casseliflavus	0	0	0	0	0	0	0	0	1.71956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Erysipelotrichaceae_noname.s__Eubacterium_cylindroides	0	0.149773	0.312238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.670256	0	0	0	0	1.06251	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Escherichia.s__Escherichia_coli	0.293573	2.32839	0	0.732482	7.90485	0	0.880172	0	0.987222	0.77097	0.290406	0	0	0.0359211	0	0.492194	0	0.187842	0.0407509	0	0.0737636	0	0.908398	0	0.0521936	2.06335	0.195815	0	1.29028	0	0.0430692	0.391011	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Eubacterium.s__Eubacterium_eligens	30.3728	7.3304	11.2791	7.18638	1.00786	0	0	0	0.081007	2.46399	7.04501	0.957382	0	22.6379	2.25224	0.240041	0.498896	10.1713	11.8793	0	3.52719	0	4.19937	32.4092	5.92516	0	1.81564	70.2121	4.36328	18.8997	1.61542	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Eubacterium.s__Eubacterium_siraeum	0	0	0	0	5.85376	0	1.86181	27.6709	12.5182	1.46314	0.197182	0.790436	0.499902	0.851893	0.499392	0	0	1.03616	1.8881	6.85791	28.9047	29.7404	2.91993	25.3953	90.9901	0	0	2.19797	13.3487	30.3262	0	0	2.85075
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	23.1747	7.13719	2.80099	1.62828	6.01761	11.4977	4.61292	41.2271	12.7599	62.8863	25.5955	9.03403	24.0584	17.7351	22.9124	0.311655	39.7812	15.4095	14.0883	22.2196	42.6259	101.125	4.74495	18.376	72.5496	0	2.82879	32.6608	3.32814	40.6391	0	2.50514	47.0318
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	0	0.358483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501342	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0.0749635	0	0	0	0	0	0	0.0583922	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0949322	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Granulicatella.s__Granulicatella_adiacens	0	0	0	0	0.110254	0	0.161764	0	0.227662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Hafnia.s__Hafnia_alvei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315224	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Klebsiella.s__Klebsiella_oxytoca	1.8485	0	0	0	0	0	0	0	9.7891	0	0	7.01271	0	0	0	0	0	0	0	0	0	0	0.77251	12.1909	0	5.6631	0	0	0.502832	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Klebsiella.s__Klebsiella_pneumoniae	0	6.62787	0	5.53757	0	0	27.6002	0	0.74427	0.263354	0.764666	6.94911	0	5.97921	0	0	0	5.33276	3.6767	0	2.16042	0	1.34541	3.3319	0	7.70018	3.17629	0.114769	97.2529	0	0.271833	0.26834	0.127255
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	0	0	0	0	0	0.435764	0.0911708	0	0.0390711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19838	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	3.33396	0	13.4074	0	1.23312	11.6585	0.754256	5.91909	8.32836	0.889282	0	0	0	0.207148	0	0	2.27388	0	0	0	0	0	0.601146	0.438602	8.82786	0	0	0	0	0	0	2.80405	7.16734
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lactobacillus.s__Lactobacillus_acidophilus	0.206044	0	0	0	0	0	0	0	0.527936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lactobacillus.s__Lactobacillus_brevis	0	0	0	0	0	0	0.132812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lactobacillus.s__Lactobacillus_plantarum	0	0	0	0	0.0613019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0.578457	0.186636	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225841	0.266421	0	0	0	0	0.349921	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lactococcus.s__Lactococcus_raffinolactis	0	0	0	0	0	0	0	0	0.198859	0.196091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Megamonas.s__Megamonas_hypermegale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.5388	0.579474	33.7748	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Mitsuokella.s__Mitsuokella_multacida	0	0	0	0	0	0	0	0	0	0	29.1697	3.1608	37.6394	0	0	23.14	96.556	0.617291	2.17153	19.3027	0	0	0	0	0	0	0	0	0	6.04079	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Odoribacter.s__Odoribacter_splanchnicus	3.24945	1.78764	0.792285	3.30679	3.31076	3.23654	0	0	0	0	0.958865	1.1234	2.0246	1.81526	0.313672	1.36213	0	0.984703	0.951309	1.18637	0.977247	0.778978	2.44664	4.39685	1.27662	0.540571	9.38505	1.9184	1.82632	2.56551	0.928009	5.26055	1.68485
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Oxalobacter.s__Oxalobacter_formigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0374399	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Peptostreptococcaceae_noname.s__Clostridium_bartlettii	0	0	0	0	0.208842	0	0	0	1.02707	0.999178	0	0	0	0	0	0	0	0	0	0.0952736	0	0	0	0	0	0	0.417798	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	12.6815	10.6924	9.93365	0	0	0	0	0	0	0	17.7186	19.298	35.5881	8.71647	64.8995	7.31768	12.0697	9.75764	5.78049	1.39098	0	0	0	0	0	0	0	0	8.31448	19.4335	0.331651	2.94529	15.0376
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Roseburia.s__Roseburia_intestinalis	3.42449	0.373118	1.06059	22.2708	18.4655	0	0	2.87197	8.69161	10.1626	2.97654	3.73004	1.79787	0.108078	0	0.682802	12.6657	2.6658	7.25441	2.42693	0.388485	1.33913	0.301273	0	0	0	0.123766	2.76333	0	3.08215	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Rothia.s__Rothia_dentocariosa	0	0	0	0	0	0	0	0	0.0880968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Ruminococcus.s__Ruminococcus_bromii	7.92521	0	0	0	0	0	0	0	25.0544	26.4384	9.85635	0	0	0	6.80564	0	3.91238	16.8663	1.52789	1.21457	0	0	1.67758	1.40284	4.40735	0	0	0.398553	1.29128	1.4213	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Ruminococcus.s__Ruminococcus_lactaris	0.24619	0	4.66586	0	0	0	37.6897	8.84854	0	0	2.91463	1.89959	0.603389	3.19829	0	0	0	0	0	0	3.72262	2.04468	8.56247	5.95455	0.969105	0	0	0	18.2604	13.7251	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Streptococcus.s__Streptococcus_sobrinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623983	0.166353	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Treponema.s__Treponema_succinifaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09694	7.11174	20.2107	0	0	0	0	0	0	0	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Veillonella.s__Veillonella_dispar	0.667448	0	0	5.03685	1.16235	0	0.390519	0	0.291394	0	0	0	0	6.46779	0	0.173535	0	0.344397	0.718255	0	1.27114	0	0.153002	0.967564	0	6.28474	0.707349	0	0.112234	0.341021	0.359277	0.382703	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Veillonella.s__Veillonella_parvula	0.236602	0	0	6.41494	2.73249	0.164487	1.34635	0	2.42394	0	0.642595	1.44224	0	1.52605	0	0	0.0975792	0.382191	0.620211	0	0.259371	0	0.12086	1.64152	0	19.6724	2.50038	0	0.0741979	0.574434	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|unclassified	156.954	66.7525	117.878	50.5661	31.9214	106.734	18.7208	110.31	49.3911	59.973	80.3652	45.6334	67.3656	96.2142	96.5691	100.842	132.948	114.181	112.038	167.061	71.941	104.898	95.5513	105.773	110.372	26.6838	67.086	65.2466	31.3969	116.84	194.147	94.7369	115.411
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	132.41	124.548	22.5449	107.272	138.705	10.1314	164.148	15.4319	237.295	64.9757	74.4564	85.8661	9.45073	127.131	19.5964	91.0394	75.8437	76.5272	66.3493	14.5518	153.732	61.8241	86.7907	77.6512	50.0191	61.3899	62.5745	36.3187	123.197	83.762	94.753	101.414	1.48394
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Bifidobacterium.s__Bifidobacterium_animalis	0	0	0	0	0	0.145438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	1.06074	0	0	0	0.639457	0	0	0.0935758	0.226171	0	0	0.0647052	1.50672	0	0.17213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli	3.58906	9.26327	0	0	0	0	44.308	0	0.518169	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125062	0	0	0.603837	0.274178	0	0	0	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0.51292	0.214004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181441	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|unclassified	0	2.43838	2.0794	1.76086	0	0	1.64289	0	0	7.7712	0	2.47982	0	0	0	0	0	7.49266	0	0	2.36359	0	3.52189	11.4285	1.96461	4.63965	0	0	1.44739	2.94366	0	0	0
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	2.69288	14.7331	0.416184	26.2945	47.6532	0	42.5607	0	22.4427	4.34367	10.7874	0.689416	0	0.389089	0	0	0	3.63147	5.55738	0	0	0	34.735	0.815023	0	53.1701	5.67453	0	9.51594	0.191259	0	0	0
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation|g__Escherichia.s__Escherichia_coli	1.94639	9.62288	0.295425	14.5753	36.0475	0	31.1394	0	15.1116	2.11496	6.1627	0.417245	0	0.381275	0	0	0	0.967906	2.0086	0	0	0	27.9082	0	0	19.6787	0.760291	0	4.31538	0.127301	0	0	0
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation|g__Escherichia.s__Escherichia_sp_TW11588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759597	0.341453	0	0	0	0	0	0
ORNDEG-PWY: superpathway of ornithine degradation	6.25288	16.8636	2.01614	22.641	38.9836	0	37.8723	0	15.3312	2.80623	13.7148	14.7085	0	13.8143	0	0	0	16.7491	14.4691	0	0	0	23.1882	2.69904	0	60.8744	7.56404	0	30.3054	0.248531	0	0	0
ORNDEG-PWY: superpathway of ornithine degradation|g__Escherichia.s__Escherichia_coli	2.47706	10.3616	0.303082	17.1849	38.9836	0	30.8963	0	13.5023	2.64371	6.41471	0.352056	0	9.36139	0	0	0	2.75014	2.55896	0	0	0	22.206	0.144867	0	32.7061	4.26186	0	11.9092	0.132213	0	0	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	41.1411	67.3435	9.80285	60.5751	97.1669	1.19303	109.894	0.543466	68.7236	15.6558	45.5949	15.7201	0	67.4253	0.888166	73.4092	0	17.2138	17.8822	0	42.2761	0	84.088	24.3144	0.249862	131.232	19.9984	0	56.9136	1.94435	67.9261	71.1738	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	3.20543	0	0.427163	0	0	0.454524	0	0	0	0	0	0	0	0	0	0	0.416979	0	0	0	0	0	3.24898	0	0	0	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Escherichia.s__Escherichia_coli	7.37203	21.1037	0.736091	35.1475	64.2582	0	62.7911	0	31.8026	6.5708	14.9327	0.90298	0	38.6764	0	42.0032	0	2.27143	4.59929	0	11.0433	0	50.7582	0	0	66.5351	3.67827	0	5.62106	0	39.0432	44.9617	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Escherichia.s__Escherichia_sp_TW09276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151116	0	0	0	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Escherichia.s__Escherichia_sp_TW11588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55513	0.896888	0	0	0	0	0	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|unclassified	0.656129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648831	0	1.80882	0	0	0	0	0	0	0
P108-PWY: pyruvate fermentation to propanoate I	20.5532	33.1659	48.0975	30.3402	19.3058	1.04293	30.108	5.03033	15.5717	0.503659	27.0292	20.066	0	37.4702	0.652226	32.9194	2.32453	25.896	31.9246	9.366	28.494	0	69.1635	37.3296	48.5148	41.9137	46.2636	0.288274	33.1216	8.62673	22.9432	25.5221	0.227256
P108-PWY: pyruvate fermentation to propanoate I|unclassified	0	0	5.59078	4.09773	2.44265	0	0.465744	0	0	0	0	0	0	0	0	0	0.160613	0	0	0	1.79428	0	0	7.40848	11.1382	0.712175	0	0	0	0	6.15965	0	0
P122-PWY: heterolactic fermentation	8.79041	13.8277	2.58561	17.9128	1.58782	0	74.2163	0.161034	19.7251	3.11202	12.6095	27.4895	0	25.5353	0	0.0350894	0.511532	17.9191	19.7008	1.85439	12.8547	0	64.5419	33.6512	1.565	41.9678	11.6804	1.51544	97.2578	8.23089	1.06571	0.844396	0.611557
P122-PWY: heterolactic fermentation|unclassified	0	0	0	0	0	0	0	0	0.633572	0	0	0	0	0.934402	0	0	0	0	0	0	0	0	0	0	0	0.271865	0	0	0	0	0	0	0
P124-PWY: Bifidobacterium shunt	6.94131	6.16029	8.43372	5.06163	3.30261	0	1.44387	4.72244	13.8483	8.54787	16.1474	3.55517	0	5.39356	9.82427	1.40402	6.17454	10.8652	5.25177	5.99435	6.26179	0	4.40644	4.20121	10.3897	0	3.74655	0	1.36315	2.70114	1.12387	1.87049	9.72336
P124-PWY: Bifidobacterium shunt|g__Lactococcus.s__Lactococcus_raffinolactis	0	0	0	0	0	0	0	0	0.200505	0.370821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P124-PWY: Bifidobacterium shunt|unclassified	6.69402	5.84001	7.66566	4.63652	2.84616	0	1.25351	4.17071	5.62698	4.55597	12.3372	3.35989	0	5.17222	9.36267	1.39629	5.83425	10.3074	5.16198	5.81153	5.84705	0	4.0149	3.8713	8.0159	0	3.53445	0	1.30422	2.66096	1.12124	1.85995	8.90759
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	0	0	0.142057	0	0	0	0	0	3.05176	0.227623	0	0.103173	0	0	0	0	0	0	0	0	0	0	0	1.13688	0.237944	0.532682	0	0	0	0.498315	0	0	0
P125-PWY: superpathway of (R,R)-butanediol biosynthesis|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	1.24687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327816	0.148499	0	0	0	0	0.386019	0	0	0
P125-PWY: superpathway of (R,R)-butanediol biosynthesis|unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0826238	0	0	0	0	0	0	0	0	0	0	0	0	0	0.427466	0	0	0	0	0	0	0
P161-PWY: acetylene degradation	35.3883	51.2349	14.4809	78.005	78.6443	6.63596	110.172	4.92965	90.7978	21.4754	31.9815	35.0112	4.73798	11.3279	3.25494	4.82101	6.98681	54.1539	58.6023	5.2583	16.3475	2.40759	87.3243	83.607	10.0387	101.414	34.0155	5.82303	93.3813	5.80181	6.85799	15.5327	6.70277
P161-PWY: acetylene degradation|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	3.06538	0	0.26407	0	0	0.288344	0	0	0	0	0	0	0	0	0	0	0.529041	0	0	0	0	0	2.00278	0	0	0	0
P161-PWY: acetylene degradation|g__Enterobacter.s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110518	0	0	0	0
P161-PWY: acetylene degradation|g__Enterobacter.s__Enterobacter_cloacae	0.513263	0.354209	0.517118	0	0	0	0	0	0	0	0	0.172155	0	0	0	0	0	0	0	0	0	0	0.349422	0.999125	0	4.91005	0.490084	0	0	0	0	0	0
P161-PWY: acetylene degradation|g__Klebsiella.s__Klebsiella_oxytoca	1.39718	0	0	0	0	0	0	0	4.03546	0	0	3.11076	0	0	0	0	0	0	0	0	0	0	0.436022	6.21714	0	2.15171	0	0	0.357885	0	0	0	0
P161-PWY: acetylene degradation|g__Klebsiella.s__Klebsiella_pneumoniae	0	5.41514	0	2.78419	0	0	15.3645	0	0.403257	0.182932	0.49451	3.89955	0	1.88554	0	0	0	8.97602	9.28531	0	2.10196	0	3.3663	7.47912	0	5.24598	1.51971	0.0661818	39.6409	0	0.456457	0.248385	0
P161-PWY: acetylene degradation|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0.801289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P161-PWY: acetylene degradation|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	0	0	0	0	0	0	0	0	0	0.427018	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148998	0.694961	0	0	0	0	0	0	0	0
P161-PWY: acetylene degradation|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0.126206	0	0	0	0.346791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P161-PWY: acetylene degradation|unclassified	4.90339	2.3389	4.76812	4.45779	2.78211	0.367235	2.15753	3.07798	2.39729	4.33783	2.52607	0.837322	0.842661	2.20077	2.33882	0.814588	5.57848	9.26056	5.28122	2.79292	2.8307	1.04712	6.87367	10.0578	4.92456	1.71837	2.15415	1.81765	1.22426	1.69015	0.37942	0.91457	3.49663
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	33.4913	27.5117	42.2594	31.9285	12.5686	17.6077	3.87971	6.17986	8.72193	40.4435	54.2188	39.802	65.2367	19.1245	30.4791	37.2972	17.9452	28.5004	24.5327	32.4452	28.9705	15.4901	26.9565	26.137	22.0587	51.9988	71.9544	29.3765	26.4398	22.5172	15.5412	19.3942	14.1259
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)|unclassified	13.2729	7.22949	9.62918	5.29403	3.3262	4.1988	0	3.04476	1.54915	7.48815	10.8779	6.44888	12.3331	6.22046	11.6693	7.03039	7.71834	14.5616	13.3899	14.5063	5.12734	5.00161	6.00591	4.86145	4.20256	0.897435	7.90601	3.32922	3.42366	7.41587	8.40753	8.09371	4.32847
P163-PWY: L-lysine fermentation to acetate and butanoate	0.574064	0	0	7.1977	0.191165	0	0.0695999	0	0	0	0	1.58785	0	0	3.12043	0	0	1.62928	1.04658	0.574085	0.485076	0	5.22096	2.01683	2.66012	0.521981	0	0	2.55722	0.242735	0	0.233451	0
P163-PWY: L-lysine fermentation to acetate and butanoate|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	0	0.870149	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112038	0	0	1.03153	0	0	0	0
P163-PWY: L-lysine fermentation to acetate and butanoate|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	4.99251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P163-PWY: L-lysine fermentation to acetate and butanoate|unclassified	0.502707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467236	0	1.89397	1.75598	2.42007	0	0	0	0.359697	0	0	0	0
P164-PWY: purine nucleobases degradation I (anaerobic)	42.2404	22.8313	29.7316	54.5947	56.4716	8.66112	53.9923	12.5354	61.5199	28.3648	40.0213	29.1522	12.6254	26.8852	23.0828	36.2387	64.9595	0	30.8642	14.5845	35.9529	9.55625	46.486	41.0939	26.2333	80.9783	31.7291	11.6049	24.9694	15.1142	30.5731	33.2565	10.0369
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Oribacterium.s__Oribacterium_sinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0585454	0	0	0	0	0	0	0
P164-PWY: purine nucleobases degradation I (anaerobic)|unclassified	5.07824	0	15.2254	2.78637	9.80918	1.84169	1.35554	0	4.27668	10.6287	0	0	0	0	1.13364	4.19737	5.96264	0	0	3.92618	0	1.68264	6.0164	5.97971	11.393	3.40346	5.44952	2.97433	1.01175	0	2.01078	1.09096	0.738463
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	29.7209	22.0642	32.6254	57.5247	14.6732	15.8762	26.9156	10.082	129.741	7.57367	51.0796	9.06791	21.7042	5.56239	17.1848	0.89976	3.09364	42.6432	33.3358	23.7488	7.57371	6.55572	14.312	21.8155	45.7314	80.7213	14.0055	27.5563	24.4311	8.62585	1.02423	6.83644	21.6186
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	2.46855	0	0.0921598	0	0	0.0988967	0	0	0	0	0	0	0	0	0	0	0.179309	0	0	0	0	0	2.86161	0	0	0	0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)|g__Escherichia.s__Escherichia_coli	0	0	0	1.42505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121097	0	0	0	0	0	0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)|unclassified	0	18.9619	0	0	0	0	0.598931	0	2.62833	2.68014	13.638	4.33394	20.0518	4.71479	10.8224	0.898619	0	20.2156	22.2606	21.5075	0	0	6.80545	3.98653	6.80992	1.1325	0	0	5.54222	5.88015	0	0	6.94899
P221-PWY: octane oxidation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481667	0	0.0734378	0.271721	0.103469	0.290717	0	0	0.165515	0	0	0	0
P221-PWY: octane oxidation|g__Pseudomonas.s__Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0456965	0	0	0	0
P221-PWY: octane oxidation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0732614	0.265373	0	0.282343	0	0	0	0	0	0	0
P23-PWY: reductive TCA cycle I	2.27736	25.992	8.18506	4.01835	7.58265	0	25.1909	0.87908	49.7875	15.4225	33.2228	18.4803	0	0	0.761327	13.4764	2.68486	4.40513	42.0998	2.30343	3.83124	0	39.6511	48.5337	0.520649	7.46412	1.33949	0.337155	2.32911	1.55243	8.57199	0.327184	0.267351
P23-PWY: reductive TCA cycle I|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97793	0	0	0	0	0	0	0	0	0.932977	0	0	0	0	6.5852	0	0
