bugName	pval	p1M	p6M	p1Y	s1M	s6M	s1Y	Adjustedpval	Adjustedp1M	Adjustedp6M	Adjustedp1Y
Kineosporiales	0.00560353715512174	0.000794861388005213	0.0227501155066971	0.0583520154439475	-0.248094034016324	-0.187238359244304	-0.181181001360276	0.0105844590707855	0.00155994793224116	0.0887627457474411	0.143172986347005
Egicoccales	0.00568548047739448	0.00079963717535051	0.389023832011174	0.89631956840154	-0.250555617322284	-0.070444004862722	-0.0124331845866538	0.0105992235982116	0.00155994793224116	0.594977839357633	0.960673030133821
Desulfarculales	0.00570042277550875	0.000947103073311816	0.881234418211876	0.384268162541333	-0.213338515539266	-0.0105700094112152	-0.0722299609806132	0.0105992235982116	0.00178897247181121	0.936311569350119	0.557657455395349
Methanomassiliicoccales	0.00592737132548227	0.000895725941787033	0.150495240095123	0.0230139217954816	-0.18250230001465	-0.0867645661445177	-0.161882355967605	0.0107390144004263	0.00170546219316251	0.327852610273887	0.0702219665041618
Oscillatoriales	0.00592961555988947	0.00323327505255766	0.0175263068788982	0.0091341963090911	-0.16458759375508	-0.147132878464732	-0.188040514609904	0.0107390144004263	0.00516456015106526	0.0758411097668686	0.0334452111009797
Unclassified Armatimonadetes Phylum	0.00593460390120759	0.00153513546773899	0.829538976602853	0.500316779073644	-0.212682821496553	0.0158416667898862	-0.058061440748317	0.0107390144004263	0.00274708452121714	0.914216846463476	0.661120675691536
Unclassified Bacteroidia Class	0.00595609202040448	0.514120068165963	0.0326296287111899	0.00129166620340122	0.0741079145053946	0.277006195664186	0.495672014020452	0.0107390144004263	0.546252572426336	0.112422744911032	0.00830855557863489
Haloferacales	0.00603162512415567	0.000958843500529858	0.841486868871909	0.466913038925181	-0.181389460841017	-0.012036519650372	-0.0513289287976167	0.0107695260292173	0.0017968878198906	0.914492578956686	0.635001732938246
Jiangellales	0.00607899411731949	0.000733118097051663	0.201216179606827	0.782147047938731	-0.23258811924572	-0.0967475280702859	-0.0243771830895195	0.0107695260292173	0.00145401755915246	0.40597025868584	0.88865987684304
Actinopolysporales	0.00610876476447197	0.00122674098546771	0.0339040106400158	0.753870875716591	-0.261415116205203	-0.190625684875264	-0.0325071558743466	0.0107695260292173	0.00226328957008772	0.113650063835546	0.880745326176132
Micromonosporales	0.00637324910819959	0.000711832047266283	0.516040381752144	0.511857378605077	-0.193228258919582	-0.0406133137021031	-0.0480190423221604	0.0111531859393493	0.00142366409453257	0.689986577848373	0.669351956637408
Unclassified Planctomycetes Phylum	0.00666836052501796	0.000591084354589081	0.276967940069176	0.119445972540427	-0.161760462890345	-0.0560482920299238	-0.0942817539361984	0.0115844511310531	0.00122630203004262	0.507064382588183	0.236901178871846
Selenomonadales	0.00684548411114438	0.0015680910740463	0.00889889030673228	0.112379950143502	-0.272108886994006	-0.252779342202774	-0.177119190597564	0.0118059798438577	0.00278511698226134	0.0513889872807033	0.22860194986456
Myxococcales	0.00719082168338447	0.00241104500107525	0.800934788776049	0.904527078105821	-0.172069861926645	0.0157646108939916	-0.00877851482855266	0.0123123421629173	0.0040410472553233	0.894941219383567	0.960673030133821
Eggerthellales	0.00738823551302015	0.00228061963981561	0.00718487855839922	0.101123732870683	-0.317397382803536	-0.311518291510874	-0.217693178118318	0.0125600003721343	0.00384955655514975	0.0450000288657636	0.212986269232058
Frankiales	0.00778704579900591	0.00107400735113721	0.629379341685544	0.658982318638159	-0.197810097641256	-0.0320356837628635	-0.0342894078724848	0.0131440914905206	0.00199698241852074	0.76965126577518	0.804296368389138
Unclassified Betaproteobacteria Class	0.00807084551083292	0.00152276044975372	0.64583866392992	0.999831252367448	-0.159744600748507	-0.025420270713587	-1.36770007379763e-05	0.0135233511930785	0.00274558323516201	0.775615463794722	0.999831252367448
Tissierellales	0.00812537487651355	0.0258370987227887	0.0352687501660453	0.00189958291594047	-0.130614324530934	-0.13886665015595	-0.243048274557736	0.0135233511930785	0.033060373634536	0.116582813048872	0.010275016681678
Unclassified Thaumarchaeota Phylum	0.0083474977976592	0.00355294312983805	0.0147963166290993	0.0193454774492617	-0.224612624541528	-0.209264828671594	-0.233422484041725	0.0137965588600201	0.00552680042419252	0.0717527629985596	0.0605818899068985
Rubrobacterales	0.00840783258857691	0.0123578291006147	0.245277131095671	0.901473161028614	-0.14304858372949	0.0742969049047973	0.00923095288485237	0.0138004424557331	0.0166167419544989	0.463301247625156	0.960673030133821
Sedimentisphaerales	0.00908400312919322	0.000848615953352545	0.119177269713693	0.091801014412102	-0.167705498722588	-0.0862020542626306	-0.10920519492696	0.0148081694845752	0.00164203737315371	0.272732597998643	0.195077155625717
Natrialbales	0.00950956511397272	0.000879406628517423	0.386877125683191	0.339741753086116	-0.179978555744325	-0.051295491493222	-0.0662306344224242	0.0153964387559558	0.00168789336763828	0.594977839357633	0.518323956631383
Nitrososphaerales	0.0110695803743759	0.00166678222152081	0.20298512934292	0.035333947222142	-0.213609560591373	-0.0950661279745166	-0.185115512752868	0.0177081363948982	0.00293847532386631	0.40597025868584	0.095284088328075
Methylacidiphilales	0.0110861862304195	0.00268127425520463	0.0261565658301348	0.0332621384797196	-0.182533452679301	-0.150850757344081	-0.168539588522172	0.0177081363948982	0.00440098808785311	0.0957732718088012	0.0931339877432149
Archaeoglobales	0.0114970864859554	0.00185918506222303	0.0514718908431016	0.0443750443605815	-0.203475127859587	-0.140736906787549	-0.169553498809744	0.0182172730286805	0.00322982514459183	0.149394024642173	0.11479631041107
Rhodocyclales	0.0115580177618939	0.00291089265447119	0.945440307250762	0.997096554919024	-0.156408716650193	-0.00396471030559279	0.000246753340133246	0.0182172730286805	0.00471287382152478	0.971620431792119	0.999831252367448
Ardenticatenales	0.012221815957131	0.00185427187436971	0.621864573088034	0.778027221398148	-0.204956483709501	-0.0357880069953394	-0.0239375016195118	0.0191367907749815	0.00322982514459183	0.76965126577518	0.88865987684304
Unclassified Halobacteria Class	0.0127183949075997	0.00146667148871109	0.135519462755724	0.635136801703447	-0.203089733146508	-0.105368228507331	-0.03895502533442	0.0197841698562663	0.00266463980391785	0.307177448912973	0.783711211660501
Euzebyales	0.0128796032703069	0.0064362224641469	0.839168635500643	0.622592078488972	-0.178735225118806	0.0147557410741844	0.0419143695306123	0.019904841417747	0.00934037162479855	0.914492578956686	0.775795364818719
Unclassified Bacteroidetes Phylum	0.0131383519392995	0.367738803947438	0.028297888236276	0.00320639070795375	0.087538071365858	0.242353614567032	0.383666655358403	0.0201737274938921	0.399643083741964	0.100520856719906	0.0155738977243468
Burkholderiales	0.0137450426543779	0.00289166707505599	0.669595357968718	0.919578695629357	-0.150547115473429	-0.0237777671147081	0.0065803147541032	0.0209700009727048	0.00471287382152478	0.796818475982774	0.963677802384669
Chitinophagales	0.013989412122377	0.00143617762833212	0.319867283136894	0.568382866594912	-0.154766960325833	-0.0530229844826348	-0.0354601425522327	0.0212068795230938	0.00262930981186957	0.555681849537085	0.723348106385818
Chrysiogenales	0.014590633329883	0.00263637310749191	0.0536042447962638	0.0413303595072599	-0.179263770267484	-0.127796319736103	-0.158059487247659	0.0219782957753933	0.00435733888599358	0.151878693589414	0.108094786403603
Gemmatales	0.0171429870237723	0.0117425716027825	0.483808940896077	0.825905838028146	-0.142509663611884	0.0441001830184745	0.0161941344020255	0.0256605717714327	0.01587915932649	0.650545355555177	0.922843142961027
Acidimicrobiales	0.0174319287583145	0.0213549387576762	0.404302845466223	0.475535724455747	-0.159454567915107	0.0646229715224716	0.0646895145230367	0.0259299940279927	0.0276923779879227	0.597548478592738	0.642402601761896
Cytophagales	0.0187385362609604	0.0038938938863458	0.952097898291681	0.784111656037976	-0.138612001614757	-0.00317971523529732	-0.0169626620829357	0.0277004449075067	0.0059464459653805	0.971620431792119	0.88865987684304
Catenulisporales	0.0189704233694807	0.00412135386358019	0.957597119330125	0.191202580180482	-0.182886049012565	-0.00374577739309817	-0.108360668752423	0.0278701281601013	0.00620811531349421	0.971620431792119	0.339598612559364
Methanocellales	0.0198882675602938	0.00331645049245345	0.47276992602797	0.0676957578775651	-0.169735440775288	-0.0457819414755649	-0.137474167502547	0.0290393109162572	0.00526210144802614	0.642967099398039	0.159520696780797
Thermomicrobiales	0.0203488997595176	0.0089029390711693	0.889965862127626	0.0761467289087689	-0.189911913461732	0.011092043939166	-0.16766336173359	0.0295307203827146	0.01239122513999	0.937220686665376	0.173076992970884
Unclassified Blastocatellia Class	0.0209809316062948	0.00367586328033918	0.590731895344439	0.973664165161059	-0.215020820640275	-0.0439021243645457	-0.00314881694442695	0.030132657952037	0.00568087961506965	0.743884608952256	0.990307997044154
Halobacteriales	0.0210168958825132	0.00311484815453543	0.753722907437542	0.53222225716757	-0.168220726376349	-0.0196979300852791	-0.0459417975968669	0.030132657952037	0.00500901257283401	0.858797207041142	0.688417919597183
Unclassified Kiritimatiellaeota Phylum	0.0217673772687421	0.00222755956750079	0.111739731585119	0.186544109127793	-0.18900385961649	-0.108747939510842	-0.10530738655367	0.031021771197369	0.00378685126475135	0.258194719585031	0.333815774228682
Nevskiales	0.0224439025655583	0.00683671515845116	0.953888619228566	0.886754461108135	-0.169184723406655	0.00400668226742324	0.0115488274714628	0.0317955286345409	0.00974334256114597	0.971620431792119	0.954966342731838
Sphingobacteriales	0.0229119723531775	0.00217135874244209	0.288144035586682	0.307328139165905	-0.159756291106569	-0.0607841259245009	-0.0681506475444202	0.0320812672331757	0.0037178660482102	0.519532427800229	0.481211165272931
Unclassified Actinobacteria Class	0.0229151908808398	0.00593691881555235	0.974522967393041	0.162610263794487	-0.162794360309573	0.00208618364707163	-0.107280491128952	0.0320812672331757	0.00872213998828061	0.978634878647864	0.304734195142425
Immundisolibacterales	0.0231853476442538	0.00389767046470319	0.67746349400944	0.852800259763288	-0.201142904968264	-0.0320163718848696	-0.016706658478327	0.0322696651422948	0.0059464459653805	0.798997260313179	0.935329317159735
Solirubrobacterales	0.0235193934038289	0.00507578039230843	0.870615475341454	0.960999612354498	-0.216539466297152	-0.0138824565224893	-0.0048713751559644	0.0325442769192516	0.00759770901490193	0.935531037159306	0.981621921632491
Nakamurellales	0.0250266674951367	0.00250114297175747	0.160897662367135	0.183014869904921	-0.163003723350725	-0.0837476797347076	-0.0930133735137741	0.0344297506580494	0.00416274144949845	0.344987780570974	0.32998135634372
Acidaminococcales	0.0267407488237299	0.301541167522244	0.0895824868433351	0.0808299560715467	-0.169058724484165	0.316850989884836	0.38160802055979	0.0365764265519984	0.332253693843954	0.216707115350634	0.179789995747926
Geodermatophilales	0.028398927117038	0.00873356437451734	0.91012924845087	0.92539669523851	-0.172544684409712	0.00824292794434648	0.00800381696802424	0.0386225408791716	0.0122269901243243	0.954232427891221	0.963677802384669
Silvanigrellales	0.0301658564558152	0.00353919087001346	0.368485646632029	0.150891894678585	-0.175881869182623	-0.0599162415951946	-0.112374237114249	0.0407924649800228	0.00552680042419252	0.588430650861647	0.287298167468026
Unclassified Vicinamibacteria Class	0.0318392645159713	0.00339551476809951	0.409245386599228	0.355221945241646	-0.206038142254264	-0.0640382270465416	-0.0839309960700722	0.0428121183887072	0.00535187095899128	0.597548478592738	0.535081158022226
Emcibacterales	0.0330752557239179	0.00399667374814774	0.243036646970947	0.118123270216704	-0.148220732009593	-0.0664713059328568	-0.104341573061689	0.0442242183274857	0.00605865192394371	0.462741775832683	0.236246540433408
Unclassified Chlamydiia Class	0.036203207996631	0.0657938796935233	0.00713931897600517	0.087959010942435	-0.091268212842012	-0.151242582671366	-0.109829628151324	0.0481361089564144	0.0790855725609017	0.0450000288657636	0.190311314584541
Unclassified Bacilli Class	0.0379161708029336	0.185235093605735	0.417039420356911	0.00429091537251957	-0.0707555006494079	-0.0485891251596539	-0.204025733261131	0.0501336036172123	0.210937570708923	0.598187073624338	0.0196391895896088
Actinomycetales	0.0382937392234595	0.014389652078092	0.924686771000562	0.605216940869476	0.220866928275378	0.00946004339865783	-0.0604975036650877	0.0503530935645489	0.0192400965987971	0.962559193518205	0.758113852247028
Unclassified Methanomicrobia Class	0.0398154290916622	0.0189600550249971	0.045141427914196	0.0306021008844344	0.175003772712509	0.168276154520111	0.212823213375111	0.0520663303506352	0.0249309010825929	0.135995694222515	0.0888207318353096
Unclassified Candidatus Bipolaricaulota Phylum	0.0430827757577578	0.127429822766165	0.0238212564313467	0.0173921478168247	0.103865402795691	0.176246841025603	0.217489521749007	0.0560311509854992	0.14794291618706	0.0899914131850875	0.0551910824053903
Methanobacteriales	0.0434750181275569	0.0926989259997363	0.151528517353477	0.716325140249847	-0.251768587842899	0.24324386478892	0.0717256925266807	0.0562339908389052	0.109762907402673	0.327852610273887	0.852426916897318
Dehalococcoidales	0.044411308440428	0.00559406438015426	0.105176695364055	0.260499022250231	-0.206691835339249	-0.134494039374462	-0.108711278102152	0.0571345481557938	0.00826948647501064	0.247842113828169	0.418910589834831
Unclassified Thermoplasmata Class	0.0467933961376569	0.00661129595828643	0.329573135932822	0.800550834235988	-0.223177133419232	-0.0886265318233481	-0.0267460644028825	0.0598496822980159	0.00953629356407376	0.568394248927621	0.902990988379929
Unclassified Candidatus Cloacimonetes Phylum	0.0470247503770125	0.00529485931518114	0.193640342957146	0.40579678314176	-0.176767629837574	-0.09167329182127	-0.0684076947422113	0.0598496822980159	0.00787610323133194	0.397296565722421	0.581805026432162
Sphaerobacterales	0.0575920757757871	0.0106413909663159	0.451791753980499	0.984307503796072	-0.186243123831908	-0.0610199529314574	0.00186322555304415	0.0728038301004935	0.0146396014449895	0.628809575715548	0.992649092811293
Limnochordales	0.0578148062562742	0.0066814805612174	0.368470396145929	0.41078609446073	-0.192295697757083	-0.0706290887164718	-0.075483122329126	0.0728038301004935	0.0095794721299382	0.588430650861647	0.58543167953086
Glycomycetales	0.0591525146902108	0.0228135513478694	0.648518812164495	0.867945593610698	-0.152324673806152	0.034065653298832	-0.0145380772044378	0.0740963078751061	0.0293493255177996	0.775615463794722	0.938959323997028
Micrococcales	0.062054871497637	0.0214092334024276	0.030780796599111	0.149899886817922	0.139579524810957	0.147793609359368	0.114197577435006	0.0773249184106681	0.0276923779879227	0.107732788096888	0.287298167468026
Unclassified Balneolaeota Phylum	0.0633939937628113	0.0115185198679624	0.565819060978214	0.127439404301303	-0.159047576557415	-0.0401320865923852	-0.125365854934805	0.0785821381018182	0.0157552168308912	0.720133350335909	0.248611296915657
Unclassified candidate division Zixibacteria Phylum	0.0642691501338806	0.00801047805965575	0.48358989673686	0.372057192500288	-0.221674586713246	-0.0647521597151769	-0.0964464790249812	0.0792541851391895	0.0112810282733613	0.650545355555177	0.548698121480484
Aeromonadales	0.0677963481850022	0.0183971423420142	0.678140531862446	0.733259772402883	-0.132851432676853	-0.025993988987379	0.0249458427103819	0.0831728395259306	0.0243251104299966	0.798997260313179	0.86393973184102
Propionibacteriales	0.0761995718440539	0.00953804526306257	0.420506431777385	0.450213594547642	-0.167626549273363	-0.0578254931131022	-0.0633663203198177	0.0930025543532555	0.0131979928640052	0.598187073624338	0.619368991342998
Acidithiobacillales	0.0794276963979855	0.0116675671616249	0.553539760612142	0.248243557863171	-0.132327503932696	-0.0345054936815998	-0.0788701354536542	0.0964479170546967	0.0158678913398099	0.70899122746355	0.404671005283799
Gloeoemargaritales	0.0936323475204421	0.0485456979312035	0.938841180729222	0.0689639641210747	-0.151146148335744	-0.00653358485222467	-0.182353702548273	0.113119282791194	0.0586491172975961	0.97149652614589	0.160915916282508
Unclassified Acidobacteriia Class	0.104590584890558	0.216592284937916	0.296678175115488	0.228989229685687	-0.0992607535563772	0.09483057698059	0.128031986170314	0.12571999597956	0.240883008482355	0.526935863264821	0.381114941714641
Victivallales	0.105570977611522	0.0951280592980553	0.610041890011195	0.351481675817989	-0.120504066566621	0.0412816167413783	0.0882934265974829	0.126260767193679	0.111529448832203	0.76415773590876	0.532819355698608
Chroococcidiopsidales	0.110958005250659	0.0167694545500952	0.290376633590598	0.679179910344268	-0.188089058227448	-0.0922250924327146	-0.0419249636315546	0.132040026248284	0.0222968166643724	0.519621344320017	0.820532074426069
Opitutales	0.117269589738883	0.0272541076741768	0.967249697030549	0.502785051681378	-0.144139728496807	0.00298917950249414	-0.0571505690906439	0.138856529143553	0.0346870461307705	0.975446728361316	0.661120675691536
Chthonomonadales	0.120806016940095	0.0213122495059352	0.191241165742661	0.172480342879415	-0.181896906954427	-0.115331527931202	-0.140737141877025	0.142335802137339	0.0276923779879227	0.395786064754376	0.31336123362825
Synergistales	0.122598818375968	0.502838499756775	0.0661379558974141	0.552772367351657	-0.0449286223576147	0.141099337179624	0.0528547279174479	0.143736545682169	0.536661717229204	0.172279405099027	0.71113418070105
Unclassified Proteobacteria Phylum	0.127912093575567	0.041582186658503	0.764424427852875	0.865860152328734	-0.0890701831686118	0.0146582395473827	-0.0096668882158249	0.149230775838162	0.0512775151540089	0.862877038252399	0.938959323997028
Isosphaerales	0.136037376222926	0.0308952293112789	0.926159896284323	0.841700342185927	-0.143937501418043	-0.00690400414472802	-0.0174130641755679	0.157936075810032	0.038905103577166	0.962559193518205	0.927429080741901
Thermodesulfobacteriales	0.136733182541665	0.031855637328372	0.344565706842477	0.104704105964891	-0.113874485877271	-0.0560386452076833	-0.113056245321188	0.157973288567555	0.0399033772850133	0.577656575210465	0.217412970066734
Parvularculales	0.14133183642197	0.0462534490039462	0.0604483265475194	0.456303877049092	-0.147397918782679	-0.156853130770789	-0.0720870182267452	0.162497473760526	0.0561649023619347	0.163485246798973	0.624139785848758
Puniceicoccales	0.15678046847415	0.0289819279245557	0.754153849880666	0.420234725771085	-0.14231943538841	-0.0228291420540159	-0.068910990106876	0.178628950159632	0.0366898874789588	0.858797207041142	0.591809850494191
Kiritimatiellales	0.156863237745223	0.0367933660121719	0.833550654128463	0.978361141162684	-0.149326704369106	-0.0168106634829487	-0.00253904148807852	0.178628950159632	0.0456084432859214	0.914216846463476	0.990850857858377
Campylobacterales	0.167133901583333	0.147169765060626	0.0330655132091271	0.32018260860799	-0.0968664871536425	-0.161916707054248	-0.0871826707231577	0.189168043363422	0.17003108778849	0.112422744911032	0.494827667848712
Candidatus Nitrosocaldales	0.167707803149925	0.798107098878262	0.554085581126976	0.0463746287523898	-0.019880351473295	0.052061609952366	0.207287577302233	0.189168043363422	0.818747799711321	0.70899122746355	0.118679157452352
Acidiferrobacterales	0.185768518876295	0.171535704119858	0.351933627754275	0.635530520380154	-0.084009342477411	0.0645638654703649	0.0383775621791468	0.208551450436595	0.196276430675607	0.577656575210465	0.783711211660501
Unclassified Chloroflexi Phylum	0.187987808416181	0.042345752461529	0.769655534462156	0.264562731204615	-0.20185402432233	-0.0326139079868779	-0.145988412459136	0.210052105178644	0.0519499437414634	0.864047250952798	0.422590134407371
Unclassified Nitriliruptoria Class	0.204553289497954	0.0349278904863806	0.273219424896259	0.397344653535772	-0.118786708795019	-0.069114759455857	-0.0623366026789565	0.227493845329501	0.0435227117055423	0.504079249033408	0.573139560857659
Unclassified Deltaproteobacteria Class	0.225760957746864	0.499835661527723	0.541196340459241	0.121434752425526	-0.0415104397829958	0.0426382381483713	0.127331135558128	0.249912129970948	0.53585985334954	0.707989434008165	0.238855132870042
Sporichthyales	0.227697255202423	0.118884264515309	0.548354625309049	0.932583600937861	-0.0959811177516705	0.0416880266232535	0.00687230983817902	0.250888642306374	0.138698308601194	0.70899122746355	0.963677802384669
Unclassified Verrucomicrobia Phylum	0.263315048824051	0.216372265017673	0.385840343449238	0.521119944341359	-0.0777723566119012	0.06168170131496	-0.0533471216998805	0.288797150323153	0.240883008482355	0.594977839357633	0.677740692640674
Marinilabiliales	0.290292486093527	0.0855930869231773	0.540641392982405	0.813466744056887	-0.0978292292941097	-0.0389330017937438	0.0175027826916444	0.316924824267245	0.101855773438581	0.707989434008165	0.913231533422355
Unclassified Deinococci Class	0.305371710444644	0.461636826352057	0.371973442409778	0.267825562880213	-0.0622533150696337	0.0857452302068322	0.124757560999406	0.331865146510618	0.497147351456061	0.588430650861647	0.424949893103271
Unclassified Gammaproteobacteria Class	0.311597966451523	0.647352772220354	0.0951722659568193	0.205500332501361	0.0192334301708395	0.0801650984645934	0.0709041536754624	0.337092345524829	0.678722289816935	0.22650999297723	0.351863878671396
Unclassified Phycisphaerae Class	0.326166788951658	0.358792528303131	0.370829962711932	0.439798973194121	-0.0627973925974106	0.0693076389668488	0.0699261232587844	0.351256541947939	0.391709274019015	0.588430650861647	0.61571856247177
Saprospirales	0.338951959145253	0.216414203760305	0.541403684829773	0.666462773901761	-0.078502344032642	0.0436101992583074	0.0359187469859474	0.36338092917374	0.240883008482355	0.707989434008165	0.809276225452138
Unclassified Euryarchaeota Phylum	0.36121838301789	0.207034428986888	0.643541779352163	0.367191280664969	-0.0838321594654226	0.034578885155464	-0.0788706392869506	0.385515583669317	0.233526986250613	0.775615463794722	0.548698121480484
Unclassified Spirochaetia Class	0.402525939740019	0.655516866691187	0.182647989588477	0.166288855947353	-0.0333173626947095	-0.113328085875881	-0.137790593463328	0.427683810973771	0.684267606458344	0.381317732649627	0.306796493918372
Unclassified Planctomycetia Class	0.407814976261054	0.155341158594619	0.846415083511242	0.935334337608649	-0.107526353512244	0.0165099050654932	0.00809193155752902	0.431377619333914	0.178604810364827	0.915667226707616	0.963677802384669
Unclassified Oligoflexia Class	0.484991047953612	0.745157472715423	0.201772237639086	0.761518198943067	-0.0144599341539806	0.064409435797485	0.0177964210081783	0.510742785013096	0.771075993505524	0.40597025868584	0.882069413837144
Unclassified Opitutae Class	0.51263790791676	0.574744380874996	0.146988822845898	0.413772762959239	0.035760829485647	0.10331786702061	0.0668215837043639	0.53747939244136	0.605261781629421	0.324887508357669	0.586178080858922
Cardiobacteriales	0.542609701212484	0.410846407099309	0.988761093281246	0.202002361563701	-0.0448731376160518	-0.000869086659084118	-0.0925787476634594	0.566408372318295	0.444461113134706	0.988761093281246	0.348380884435947
Unclassified Candidatus Micrarchaeota Phylum	0.612674134276358	0.246679101387242	0.449801456845231	0.931355516391384	0.0794405519241603	0.058005394939122	-0.00767501141389694	0.63675303038329	0.273068028512389	0.628809575715548	0.963677802384669
Fervidicoccales	0.786624003633763	0.309606656191588	0.626300104415735	0.763471845590133	-0.0849636936419722	-0.0453429602066169	-0.0324309001904208	0.813984838542764	0.339568590661742	0.76965126577518	0.882069413837144
Unclassified Negativicutes Class	0.801651411882757	0.562625388051796	0.704542860691004	0.710376083992557	-0.0466244003239932	0.0344975258660359	0.0394834031976953	0.825943878909507	0.595132632694789	0.813986411866306	0.849595517538837
Unclassified Thermotogae Class	0.848891463444437	0.763833088499281	0.764987626349816	0.373483595293439	0.0193258901140249	0.0217002483404632	0.0756033979431535	0.870845553016276	0.786979545726532	0.862877038252399	0.548698121480484
Methanopyrales	0.870368791340951	0.694323751507769	0.403890846794662	0.754924565293827	0.0330036472779064	0.0793569778636066	0.0346165300863031	0.88904623321522	0.721611584536459	0.597548478592738	0.880745326176132
Hydrogenophilales	0.94223199707605	0.808479425803303	0.534765093420284	0.831155208364787	-0.0170420037216381	-0.049527686990963	-0.0198878283220368	0.954736187270732	0.822299586928146	0.707989434008165	0.924368876592614
Unclassified Spartobacteria Class	0.942701697515218	0.88010531695504	0.686077036746584	0.724277087347774	0.0129407008255434	-0.0392251664240397	-0.0400107720807985	0.954736187270732	0.883818841499154	0.804366181013236	0.857601725317265
Unclassified Candidatus Korarchaeota Phylum	0.966296245094664	0.803878602916549	0.832471645275187	0.771009196307565	0.0219812871886322	-0.02119409611341	0.034110661622774	0.971168468578015	0.821129216713042	0.914216846463476	0.886474341648312
Pasteurellales	0.967087928794074	0.948403605066155	0.872638194325067	0.657142032206622	-0.00525110243987765	0.0146432219200284	0.0472884525317872	0.971168468578015	0.948403605066155	0.935531037159306	0.804296368389138
Unclassified Thermomicrobia Class	0.998066071805115	0.867126314804318	0.877434195126473	0.942180063782929	0.00959928270370352	0.0100160439523501	0.00550888079917761	0.998066071805115	0.87447484289588	0.936311569350119	0.966546789570419
