bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Lachnospiraceae bacterium GAM79	0.290215924217312	0.121794287729875	0.482827587789363	0.349944044403377	0.202945384155275	0.529796026401778	0.316255755533877	0.815266254791875
Unclassified Dysgonomonas Genus	0.294279783079583	0.224973710034657	0.586808606019813	0.0808774741642356	-0.0467980923151746	0.529796026401778	0.464591302028627	0.880681800182788
Tolumonas auensis	0.294840670207645	0.273618948024765	0.158325518119422	0.0735048461102518	0.126415311932934	0.529796026401778	0.515538139875929	0.489225850989014
Unclassified Cyanobacteria Phylum	0.294902642527851	0.454461429909954	0.291619271181796	-0.0730371728507903	0.136787401076877	0.529796026401778	0.678398946097468	0.658127023758849
Unclassified Anaerococcus Genus	0.299979063875074	0.140132196823679	0.954863076322821	-0.0538591923909414	-0.00263226308947164	0.535800755707502	0.336569801178883	0.983845661388625
Gordonibacter pamelaeae	0.303525833659765	0.975759538492818	0.152323169642993	-0.00481697115174578	0.309334300626486	0.539020014947514	0.983833630215798	0.481030768297706
Selenomonas ruminantium	0.313672515656352	0.194490927443656	0.74505851373723	-0.105644922623672	0.0342035104140424	0.551294940863753	0.429269261286356	0.914171098410438
Unclassified Bacteroidetes Phylum	0.314006179909452	0.53199511144568	0.27331637555813	0.0807851569878515	-0.190767400785546	0.551294940863753	0.737068405076792	0.639808788238349
Unclassified Mollicutes Class	0.316138403264655	0.13249835116406	0.600021733440019	-0.0754442683853166	-0.033288436717356	0.551902636207788	0.332861711460932	0.881294402028209
Alistipes finegoldii	0.326363013839795	0.729962062049676	0.140257305678802	0.0718202113064052	0.415425694020021	0.566551524025261	0.867531835282114	0.474443478304327
Unclassified Roseburia Genus	0.329122233803403	0.525693665165981	0.141258252440123	0.10334261839204	0.321280981491548	0.568149554442746	0.737068405076792	0.474443478304327
Akkermansia glycaniphila	0.341538443334153	0.55224967665945	0.283628566460966	-0.0239103581239203	0.0572365987494028	0.586307661056963	0.741006237571293	0.654039007734617
Lachnospira eligens	0.347953572843364	0.7230744599612	0.151976381031851	0.0616725480198139	0.339942213233405	0.593666531129415	0.862664124046374	0.481030768297706
Unclassified Corynebacterium Genus	0.349667665584316	0.204654315856359	0.282640909254815	0.10366200628849	0.115687095993327	0.593666531129415	0.444265368839804	0.654039007734617
Bacteroides salanitronis	0.358734426064302	0.887293124475072	0.167873091213607	0.00521927512442523	0.0686427287087952	0.598449173619299	0.935478933998877	0.513591932524798
Allopseudarcicella aquatilis	0.359143165078033	0.159914855567745	0.760468846986459	0.0449556782238697	0.0128693298702899	0.598449173619299	0.368758883361443	0.916010488598137
Unclassified Desulfovibrio Genus	0.359405021997821	0.383875206048872	0.175910778311245	0.15983647736939	0.333979471049214	0.598449173619299	0.624302308784744	0.520507156241956
Unclassified Blautia Genus	0.36148971115119	0.162377229415981	0.80451358183357	-0.113765695898208	-0.0259187069764274	0.598449173619299	0.3716634362188	0.918824639766314
Unclassified Lacrimispora Genus	0.362168270119123	0.240268437079701	0.725314142663853	0.165253624811593	-0.0655026977590158	0.598449173619299	0.478986755210501	0.908274495358223
Bacteroides cellulosilyticus	0.372652803244746	0.351660153775511	0.195928036576691	0.130643263237039	0.241277970665755	0.610673089962244	0.600347997329463	0.553894102806055
Unclassified Ruminococcus Genus	0.373518491918654	0.88100585293851	0.210977615803666	-0.0295118993396742	0.335471105761038	0.610673089962244	0.935478933998877	0.571860379678357
Bacteroides caccae	0.384367717904537	0.496314011763941	0.176871363771539	0.171895916569102	0.455043627150973	0.623063269115658	0.713307114581664	0.520507156241956
Bifidobacterium animalis	0.385129722980876	0.256503612176493	0.269920937071036	-0.0439530895966536	-0.054811016952871	0.623063269115658	0.498488151965637	0.636683737060687
Unclassified Eubacteriaceae Family	0.391047394826201	0.240238138067033	0.780339621564582	-0.057854554187325	0.0176864358602141	0.629341901048416	0.478986755210501	0.916824878568274
Exiguobacterium sp. AT1b	0.404614185084376	0.192058676362855	0.868196889980566	-0.0467533401984488	-0.0077230926148844	0.647801985445969	0.426950582705914	0.940270532280055
Unclassified Gammaproteobacteria Class	0.410602915639546	0.313573815230631	0.245375258176294	0.067551235085157	0.104760890271382	0.65397461034387	0.560082710440839	0.616319818955881
Bifidobacterium gallinarum	0.412702424003413	0.207808013027609	0.430996686966245	-0.204079850706739	-0.162469187900958	0.65397461034387	0.444265368839804	0.774290559724243
Bacillus thuringiensis	0.415329096237262	0.258987758810335	0.773181795539754	0.0468921227809247	-0.0152061230624187	0.65477903437405	0.50017010920246	0.916010488598137
Unclassified Bacteroidales Order	0.419867335252677	0.538007851633498	0.36903216296976	0.0661137378910811	-0.127420274431035	0.65857363752831	0.737068405076792	0.726311709284433
Barnesiella viscericola	0.423796543273055	0.648524750950389	0.32342201781021	-0.0614726185034785	0.180485736567117	0.661379453895828	0.818861475229572	0.691600312596565
Christensenella minuta	0.436914096230268	0.252177106259359	0.351300313311413	0.157997446814104	0.171447826534686	0.672044592244202	0.493181809076848	0.712333124921784
Cellulosilyticum lentocellum	0.437858768266157	0.486135493913139	0.423395210661277	-0.0241905871228774	0.03573376632332	0.672044592244202	0.705238815113427	0.76508257365108
Unclassified Synechococcales Order	0.438767832759857	0.391563092813372	0.540312327059921	-0.124621372780751	0.118178915939409	0.672044592244202	0.627547903924376	0.854473174472636
Lachnoclostridium phytofermentans	0.440531319706793	0.225786637425384	0.442839048183192	-0.0835240167761931	-0.0690050086657834	0.672044592244202	0.464591302028627	0.786421068325323
Bacillus anthracis	0.441505023383732	0.667186154124804	0.204918232701175	-0.0154385706580641	-0.0591442613888728	0.672044592244202	0.827953902106685	0.566145963773897
Bacteroides zoogleoformans	0.446121461757838	0.389340976505073	0.542491361843075	0.0746263470938648	-0.0675430709325427	0.675742802368489	0.627547903924376	0.854473174472636
Unclassified Flammeovirga Genus	0.454976522113929	0.615981236819954	0.353733011390233	0.0153304827339802	-0.03657339325255	0.683008408447864	0.793075842405691	0.712333124921784
Bacteroides sp. A1C1	0.455338938965243	0.549421936427339	0.218388538518129	-0.0730513347934809	-0.203243623137418	0.683008408447864	0.741006237571293	0.586800507844365
Oscillibacter valericigenes	0.461073038840774	0.940252760586172	0.238126817932643	0.0140532796508843	0.301378690232087	0.686779829690116	0.967365287219442	0.608108981332121
Unclassified Betaproteobacteria Class	0.462298396684609	0.770784653068315	0.221375965253888	-0.0437042445069533	-0.249552255090962	0.686779829690116	0.878735622255859	0.589699769512511
Odoribacter splanchnicus	0.466819211230163	0.221395880623021	0.711595602987249	0.204650209981636	0.0814213635139188	0.687993246048866	0.464591302028627	0.908274495358223
Bacillus sp. FJAT-45348	0.468728885694342	0.227033289988099	0.821314972439205	-0.0386720138746894	-0.00924998333424235	0.687993246048866	0.464591302028627	0.932589066760223
Sutterella megalosphaeroides	0.471885210419494	0.228657537914837	0.796071006714983	0.191594522039915	0.0543890339522441	0.687993246048866	0.464836705366346	0.918824639766314
Xanthomonas euvesicatoria	0.473626974566499	0.295949463219358	0.804104268453267	0.0455287475406417	-0.0140400812874777	0.687993246048866	0.541114699022377	0.918824639766314
Unclassified Eubacterium Genus	0.474247771548247	0.529229574875955	0.234006180890936	0.116195052525793	0.297258877656386	0.687993246048866	0.737068405076792	0.607629494918482
Porphyromonas cangingivalis	0.483379242078629	0.27954083363178	0.397239890461403	0.0525375710126829	0.0539388653722788	0.694592179424049	0.523503742983152	0.739440518991406
Roseburia intestinalis	0.48501300356053	0.335064686595227	0.320419048855164	0.212962517483418	0.292346693280576	0.694592179424049	0.584943435920482	0.691600312596565
Bacteroides dorei	0.485540164257587	0.447659383825549	0.544761214793234	-0.145124360863751	0.155385428051787	0.694592179424049	0.67476463220534	0.854473174472636
Unclassified Coriobacteriia Class	0.493072263723906	0.271960523375422	0.981444297451019	-0.194183406476649	0.0054653373617515	0.701888758462464	0.515538139875929	0.99219728926088
Petrocella atlantisensis	0.495962525149093	0.490132330792483	0.255131679928645	-0.0459972410161003	-0.103105820905998	0.701888758462464	0.707714440256435	0.620753457464185
Unclassified Oscillospiraceae Family	0.497899278900954	0.39197527713145	0.640194048253043	-0.144094471173441	0.104896439424886	0.701888758462464	0.627547903924376	0.902210283391102
Clostridium sp. SY8519	0.499726624148032	0.302078473243631	0.388492100788615	0.130878379330501	0.14287018849838	0.701888758462464	0.549072048425189	0.739440518991406
Ezakiella massiliensis	0.502361323271198	0.780169183261654	0.324537363516187	-0.0203830046659776	0.0930635762266755	0.702396601315838	0.878735622255859	0.691600312596565
Bacillus amyloliquefaciens	0.506757683384535	0.428436303711355	0.597294662464129	-0.0932198331324815	0.0831162973208215	0.705351910656853	0.65538028637034	0.881294402028209
Unclassified Lactobacillus Genus	0.516626291426056	0.262850195232711	0.570122655573188	0.183418520632207	0.119219493086673	0.715863336550006	0.504476461657811	0.877369338761984
Prevotella denticola	0.530495464967241	0.272371531994279	0.840680411482523	0.104187437429523	0.0254555419552772	0.731799547655703	0.515538139875929	0.940270532280055
Cupriavidus malaysiensis	0.543809152632742	0.784890070364457	0.357319205057853	-0.0257022322868005	0.111995005687084	0.741601749784722	0.878735622255859	0.712333124921784
Geobacillus sp. JS12	0.545649271048791	0.918126803640238	0.29179094580894	0.0110274731029399	0.153502516751711	0.741601749784722	0.95201739035179	0.658127023758849
Filifactor alocis	0.547191525554241	0.381414822436486	0.367989434354432	-0.0816823027134972	-0.107972685765951	0.741601749784722	0.624302308784744	0.726311709284433
Unclassified Flavobacteriales Order	0.54720129110329	0.524880255263539	0.296646353821088	0.0338481537957952	0.0719208126968073	0.741601749784722	0.737068405076792	0.66302580276874
Unclassified Alistipes Genus	0.555886043705223	0.320471460030283	0.972426872252748	-0.15887006584484	0.00738001859451089	0.750082041506174	0.565861035139186	0.99219728926088
Unclassified Bacillaceae Family	0.560784596897334	0.380738082370799	0.776682032403599	0.0601533501394707	-0.0257706534181788	0.75340191496207	0.624302308784744	0.916010488598137
Clostridium baratii	0.568815797782747	0.414027792830013	0.70732720294568	0.0708068793719602	-0.0415764191814656	0.759014880076005	0.642887376806402	0.908274495358223
Ruminococcus champanellensis	0.575088665095202	0.810751519021456	0.382476513525218	-0.014937196512749	0.0735241164423783	0.759014880076005	0.88851924679144	0.739440518991406
Unclassified Cytophagales Order	0.576715838738927	0.684330401617426	0.299354133771959	0.0374630140197543	0.125199639415197	0.759014880076005	0.841709592208631	0.66302580276874
Ruminococcaceae bacterium CPB6	0.583387558881254	0.304189040867017	0.7739458083025	-0.219688560569869	-0.0807492498248132	0.759014880076005	0.54967493349654	0.916010488598137
Petrotoga mobilis	0.58347209933007	0.784518541088613	0.304378059117111	0.0167623552605022	0.0827166583278182	0.759014880076005	0.878735622255859	0.664900214234409
Bacteroides thetaiotaomicron	0.584046873679859	0.331864835871505	0.514589291009205	0.190578343820684	0.169377896536716	0.759014880076005	0.582649058433494	0.850310646640879
Paenibacillus mucilaginosus	0.586930245250308	0.765916734971049	0.413310276311599	-0.0465515626375726	0.172753006563161	0.759014880076005	0.878735622255859	0.755239534726393
Unclassified Burkholderiales Order	0.587694634846126	0.315685982912806	0.872326605033138	0.0835807756645888	0.0177753631630292	0.759014880076005	0.560614762758948	0.940270532280055
Alistipes communis	0.587833710504774	0.663938019016068	0.469863991313222	0.0418597603679797	-0.0937311522630944	0.759014880076005	0.827953902106685	0.803492044874353
Flavonifractor plautii	0.590874960383059	0.309145072540774	0.726803825158988	0.185746634460553	0.0840392646008432	0.759014880076005	0.555382717529646	0.908274495358223
Unclassified Planctomycetes Phylum	0.593641132687182	0.977465775004045	0.336758293343328	0.000570101546049879	0.0261992312262669	0.759014880076005	0.983833630215798	0.707879677844138
Lactobacillus plantarum	0.594438838117777	0.341261687427443	0.519573946054078	0.0301276380018552	0.026859141557181	0.759014880076005	0.592414951770111	0.850350005700425
[Eubacterium] cellulosolvens	0.613446148535244	0.695211131505941	0.471406336607976	0.0443637825815024	-0.108686221508822	0.770569516707207	0.84204864533587	0.803492044874353
Unclassified Lactobacillaceae Family	0.614331055577862	0.686442774228398	0.329849005704984	0.0336829445084046	0.105633497987238	0.770569516707207	0.841709592208631	0.698105087416713
Staphylococcus cohnii	0.616681921754895	0.518150940429919	0.623770369388756	-0.0605963359214708	0.0589403832677458	0.770569516707207	0.737068405076792	0.902210283391102
Bacteroides intestinalis	0.619249564994605	0.406719012794948	0.844775005370416	0.155880330818272	-0.0488880271914279	0.770569516707207	0.637950126668218	0.940270532280055
Bacteroides uniformis	0.619730782749201	0.405060339426139	0.450170042573049	0.16349087263174	0.197722067415568	0.770569516707207	0.637950126668218	0.794871675171841
Coriobacterium glomerans	0.620912981385451	0.862851424657041	0.339296957374686	-0.00817416365178054	-0.060376654740812	0.770569516707207	0.923327589056126	0.708397025870121
Mycoplasma iowae	0.620944367832021	0.66498215001473	0.49274738081766	0.0146058897672923	-0.0297657045152804	0.770569516707207	0.827953902106685	0.82302130093328
Christensenella sp. Marseille-P3954	0.629438359658111	0.393994476897505	0.911545268707473	-0.0543600010217719	0.00944324733621724	0.773511115399896	0.627547903924376	0.961033532979222
Unclassified Actinobacteria Class	0.629719018685522	0.398823258102008	0.882454544858304	0.0526493212510765	-0.0120310384668227	0.773511115399896	0.631981470530874	0.940270532280055
Olsenella sp. oral taxon 807	0.631198029515194	0.416643353632287	0.46141121126658	0.076087667684081	0.0899538905808854	0.773511115399896	0.643713981361884	0.803492044874353
Lactobacillus acetotolerans	0.634975816626731	0.43250635084303	0.805830023872722	0.0269866515877493	-0.0110205362223164	0.773511115399896	0.658347105470425	0.918824639766314
Burkholderiales bacterium YL45	0.635831143403151	0.376754154304453	0.97795243622887	-0.0314678915825373	0.0012740979531898	0.773511115399896	0.624302308784744	0.99219728926088
Peptoniphilus ivorii	0.644016185658932	0.881058838448397	0.412605425164857	0.0132764958215673	-0.0963544109284567	0.780396083798471	0.935478933998877	0.755239534726393
Fastidiosipila sanguinis	0.649095378419279	0.597228831329047	0.374919417450306	-0.0517035934872037	-0.113680817216994	0.781304937860885	0.775564744495339	0.73322848096294
Lachnospiraceae bacterium oral taxon 500	0.649823200745137	0.535973391832468	0.664706029163065	-0.0592894063303765	0.0554877088804026	0.781304937860885	0.737068405076792	0.902210283391102
Unclassified Prevotellaceae Family	0.654049171676026	0.543779837603904	0.655334492677641	0.0788875828027257	-0.0768233741719102	0.783337961425938	0.740211320791217	0.902210283391102
Emcibacter sp. MEBiC09520	0.656874064977853	0.597360547540099	0.599455646749754	0.0135199910322094	-0.0178589640506707	0.783565169825629	0.775564744495339	0.881294402028209
Eggerthella lenta	0.659310498882406	0.996924643827119	0.395632521815161	0.000749738104837306	-0.222615439784685	0.783565169825629	0.996924643827119	0.739440518991406
Unclassified Lactococcus Genus	0.66859790334541	0.379585475079583	0.880642297711463	0.18044274845629	0.0393151429346743	0.788710709831662	0.624302308784744	0.940270532280055
Unclassified Megasphaera Genus	0.668745003158238	0.440127089799796	0.492452384523914	-0.0619382218613388	-0.073890353395098	0.788710709831662	0.666663091902632	0.82302130093328
Unclassified Coriobacteriales Order	0.671470087771862	0.378107662791876	0.826956000945958	-0.102600911589952	-0.0334050526605219	0.788913525176826	0.624302308784744	0.932589066760223
Bifidobacterium adolescentis	0.679013172444449	0.524235435387179	0.719544694302515	-0.0292129155708171	0.0215852358128172	0.792237093288277	0.737068405076792	0.908274495358223
Unclassified Muribaculaceae Family	0.679835931892194	0.427697793814512	0.946555605956918	0.149903750919183	-0.0168901050612659	0.792237093288277	0.65538028637034	0.981495577988884
Unclassified Lactobacillales Order	0.684143218216999	0.86071026642214	0.391243347546077	0.0233621511688863	0.14740444451928	0.792237093288277	0.923327589056126	0.739440518991406
Unclassified Parabacteroides Genus	0.684554381579191	0.677683308760766	0.393737498564277	0.0923502688647575	0.253657704970757	0.792237093288277	0.837616569628306	0.739440518991406
Unclassified Corynebacteriales Order	0.688828900164944	0.636985156460908	0.405913737076732	-0.04418053693537	-0.103244583235836	0.793272887602812	0.813340551018268	0.751061944650959
Clostridium bornimense	0.690583840663937	0.593929124854279	0.645697738503103	-0.0418443451266161	0.0472206139307974	0.793272887602812	0.775564744495339	0.902210283391102
Clostridium botulinum	0.697020784434642	0.412939208579197	0.92987136863748	-0.155513194445646	-0.0221126614258422	0.797701564408535	0.642887376806402	0.970710313881693
Ruminococcus bicirculans	0.701145290640045	0.479309173392554	0.847574992103306	-0.123954421033766	0.0439566569928795	0.79946086644935	0.702678338211553	0.940270532280055
Unclassified Clostridia Class	0.716571724627574	0.801451179969411	0.523296160198844	0.0421400928952733	-0.143708385717738	0.814046554815884	0.88851924679144	0.850775064816056
Actinomyces sp. oral taxon 414	0.751003329941629	0.981377635977994	0.472742799668131	-0.000932302576033888	-0.0369721560650038	0.848656892183357	0.984563927003896	0.803492044874353
Unclassified Salicibibacter Genus	0.752530706984595	0.45709936850952	0.750734778697871	0.0543862416766434	0.0303468013921721	0.848656892183357	0.679056273410778	0.914171098410438
Unclassified Atopobiaceae Family	0.759330082489586	0.484925938564104	0.972463118877844	-0.0346117495368499	-0.00229766361852254	0.853210892688298	0.705238815113427	0.99219728926088
Helicobacter hepaticus	0.7767137652684	0.808197753768976	0.582070574730639	0.0103381669143101	-0.0301447998914087	0.869581715463535	0.88851924679144	0.880681800182788
Mycoplasma edwardii	0.794667152926712	0.649259098482994	0.538135798232946	0.015334407695262	0.0266800683753276	0.886303788974984	0.818861475229572	0.854473174472636
Euzebya sp. DY32-46	0.797837087200487	0.708548105797498	0.52011699377793	0.0149490339427355	0.0333474059816112	0.886303788974984	0.851911924869365	0.850350005700425
Dehalobacter restrictus	0.803119725748745	0.763790986876036	0.650249306271798	0.0200107255912456	-0.0398716383293049	0.886303788974984	0.878735622255859	0.902210283391102
Anaerocolumna sp. CBA3638	0.803123174475713	0.532493734770155	0.692698017675743	-0.086703462708536	-0.0707531647466159	0.886303788974984	0.737068405076792	0.906964777380528
Unclassified Thermotoga Genus	0.809419513130617	0.539085629603091	0.991404834098723	0.0341173419390693	0.00076544033312886	0.890073414794878	0.737068405076792	0.99219728926088
Staphylococcus epidermidis	0.832273293606411	0.56413092176639	0.728971116015661	-0.0399607745579979	-0.0310115047597776	0.910306494292631	0.751364029421615	0.908274495358223
Unclassified Cellulosilyticum Genus	0.836085953380055	0.553956119349413	0.879467318080249	0.0165113030791462	0.00541392487554967	0.910306494292631	0.741006237571293	0.940270532280055
Unclassified Leuconostoc Genus	0.836657101550509	0.583644989210945	0.696308833998577	0.0488454329213153	0.0450392293583965	0.910306494292631	0.773035255681993	0.90784569496017
Unclassified Proteobacteria Phylum	0.850831673908539	0.585405339254325	0.75128534921755	0.0732393693553013	0.0564524538564733	0.917830967866608	0.773035255681993	0.914171098410438
Acidaminococcus intestini	0.851866306208206	0.694311643436913	0.803512757319225	-0.0845982706565486	0.0708385323441852	0.917830967866608	0.84204864533587	0.918824639766314
Clostridiales bacterium CCNA10	0.852483779215911	0.888123847322458	0.643600007582757	-0.0230074493110493	0.101232750363725	0.917830967866608	0.935478933998877	0.902210283391102
Unclassified Bifidobacteriaceae Family	0.86582123732988	0.645626272874493	0.923531215355157	-0.0361502780389734	0.0100667226077641	0.92681738216029	0.818861475229572	0.96735981540591
Massilistercora timonensis	0.871375366260232	0.697619589663375	0.644103552169361	-0.0467495405272307	-0.0749246141524307	0.92681738216029	0.84204864533587	0.902210283391102
Muribaculum sp. TLL-A4	0.873521575210331	0.742403281002033	0.786140787238679	-0.0177650296052931	0.0189017360003527	0.92681738216029	0.869876946758952	0.918824639766314
Unclassified Acidaminococcus Genus	0.882911855169082	0.782903908147621	0.63276994633342	-0.0348827781180311	-0.077739269030083	0.92681738216029	0.878735622255859	0.902210283391102
Parabacteroides distasonis	0.883156360301943	0.761315983335382	0.792932105544408	0.040707689690539	-0.0471163422812997	0.92681738216029	0.878735622255859	0.918824639766314
Unclassified Candidatus Arthromitus Genus	0.883496465498274	0.718499536980684	0.662733346456362	-0.0685894602051165	-0.10808816261886	0.92681738216029	0.860528515221051	0.902210283391102
Staphylococcus aureus	0.884103930960308	0.951037999482321	0.630080659843606	-0.00942568925578202	-0.0968686252342373	0.92681738216029	0.969870435115635	0.902210283391102
Butyrivibrio proteoclasticus	0.88482565610772	0.632328974748836	0.955189962513228	0.0322440610204544	0.00498871203101472	0.92681738216029	0.810745448951828	0.983845661388625
Lactobacillus reuteri	0.894178165630251	0.733357405542904	0.852818109259542	-0.00975936310874374	0.00712133632234904	0.933449503985633	0.868227732999071	0.940270532280055
Caloranaerobacter azorensis	0.905465959500231	0.902729325143601	0.722161029338323	-0.00391245486280881	0.0153104114674247	0.940690820688561	0.942376221180314	0.908274495358223
Fuerstia marisgermanicae	0.907203445194794	0.760300669513213	0.691561240661776	-0.0116785713314314	-0.0199874619919393	0.940690820688561	0.878735622255859	0.906964777380528
Anaerococcus mediterraneensis	0.91094083231379	0.810881642702868	0.679167182161929	-0.0168732705542019	-0.0379437589993261	0.941407080886158	0.88851924679144	0.906964777380528
Deinococcus radiodurans	0.926798860267963	0.843629184615741	0.703802910705247	0.0150747894686834	0.0390000107662699	0.952568247877015	0.911473489672251	0.908274495358223
Alistipes shahii	0.930559918468941	0.945450863237125	0.745032091364585	-0.0129279729082719	0.0819500668639128	0.952568247877015	0.967365287219442	0.914171098410438
Peptostreptococcaceae bacterium oral taxon 929	0.930989031905691	0.802847603747608	0.856233367185789	-0.0271246414609485	0.0260582340997514	0.952568247877015	0.88851924679144	0.940270532280055
Muribaculum sp. H5	0.951178827099484	0.895484025012452	0.75490591219163	-0.00894235923461278	-0.0279154646822462	0.970014051398484	0.937981571962196	0.91476834065574
[Eubacterium] minutum	0.957555636469225	0.772775941073629	0.892030082152486	-0.0141637842759397	-0.00873575985367653	0.97330490680589	0.878735622255859	0.947207200636145
Candidatus Cloacimonas acidaminovorans	0.968343971198286	0.890067335261068	0.87778738059392	-0.00453613024728722	0.0065898718630941	0.977882597762088	0.935478933998877	0.940270532280055
Megasphaera elsdenii	0.96953117743387	0.806633191112055	0.909161785425968	-0.0435710643012688	-0.0272942407673047	0.977882597762088	0.88851924679144	0.961033532979222
Lactobacillus delbrueckii	0.971553260559744	0.838826334040137	0.855015869891082	-0.0262862185373781	-0.030304271295703	0.977882597762088	0.909464341117201	0.940270532280055
Clostridioides difficile	0.979590002691997	0.96572954449753	0.864636213913569	0.0083862491212932	-0.0444261586658907	0.982770489713724	0.978394849999137	0.940270532280055
Unclassified Prevotella Genus	0.995551222866688	0.927825698523214	0.99219728926088	-0.0163820140131532	-0.00238009630625815	0.995551222866688	0.958856658340044	0.99219728926088
