bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Cupriavidus	0.669584757423136	0.766122264414202	0.483901887664928	-0.0289110965036639	0.0876303954977333	0.783381769067172	0.851246960460225	0.770104691576258
Unclassified Coriobacteriales Order	0.671470087771862	0.378107662791876	0.826956000945958	-0.102600911589952	-0.0334050526605219	0.783381769067172	0.596751971367189	0.897527949091192
Unclassified Muribaculaceae Family	0.679470491040167	0.427265923873039	0.946878537166397	0.15007045201419	-0.0167906192338911	0.788335928831133	0.631872140939001	0.969973135633871
Unclassified Lactobacillales Order	0.684143218216999	0.86071026642214	0.391243347546077	0.0233621511688863	0.14740444451928	0.789396021019614	0.906743549835215	0.711351258393779
Unclassified Corynebacteriales Order	0.688828900164944	0.636985156460908	0.405913737076732	-0.04418053693537	-0.103244583235836	0.790459393631903	0.791520016904087	0.722388854119608
Alistipes	0.706692943389412	0.729660127718036	0.41042017349879	0.0797873344250847	0.254417423733169	0.805453580324673	0.837314900660041	0.72427089440963
Christensenella	0.710662785931381	0.517931490665417	0.486447129360872	0.0898637850154013	0.12935006334537	0.805453580324673	0.715563243682484	0.770104691576258
Unclassified Clostridia Class	0.716571724627574	0.801451179969411	0.523296160198844	0.0421400928952733	-0.143708385717738	0.805453580324673	0.872045325355317	0.795873757067198
Anaerococcus	0.717237235812923	0.419335900530488	0.819920769654083	-0.0646456661471793	-0.0232826520505705	0.805453580324673	0.629003850795731	0.897527949091192
Parabacteroides	0.726667859621873	0.621701260011654	0.452664175283328	0.109797441376071	0.223174685331291	0.811703460215921	0.777126575014567	0.766608683947571
Salicibibacter	0.752530706984595	0.45709936850952	0.750734778697871	0.0543862416766434	0.0303468013921721	0.836145229982884	0.657471694431502	0.862324904755561
Unclassified Atopobiaceae Family	0.759330082489586	0.484925938564104	0.972463118877844	-0.0346117495368499	-0.00229766361852254	0.839259564856911	0.68164098984385	0.99035255884626
Unclassified Burkholderiales Order	0.772657493585577	0.476736916482365	0.789000471560497	0.0631113756618387	0.0315542261889845	0.84951871022498	0.676451030143896	0.876667190622774
Leuconostoc	0.783675163487866	0.58716923421578	0.559677825973516	0.0494399301327525	0.0689000875645026	0.854158229435695	0.751863043812889	0.820622766231033
Selenomonas	0.785012087052805	0.56792003372731	0.580482241724013	0.0516407566699497	0.0649760086333011	0.854158229435695	0.740765261383448	0.820622766231033
Euzebya	0.797837087200487	0.708548105797498	0.52011699377793	0.0149490339427355	0.0333474059816112	0.860489115509693	0.826639456763748	0.795873757067198
Dehalobacter	0.803119725748745	0.763790986876036	0.650249306271798	0.0200107255912456	-0.0398716383293049	0.860489115509693	0.851246960460225	0.855685786540624
Anaerocolumna	0.803123174475713	0.532493734770155	0.692698017675743	-0.086703462708536	-0.0707531647466159	0.860489115509693	0.721069950424516	0.855685786540624
Thermotoga	0.809419513130617	0.539085629603091	0.991404834098723	0.0341173419390693	0.00076544033312886	0.862832983540252	0.721069950424516	0.991404834098723
Rubrobacter	0.841258297504694	0.573449560749133	0.745275246942338	-0.0189050976156844	-0.0139750996483023	0.892243648868615	0.74336054171184	0.862324904755561
Unclassified Proteobacteria Phylum	0.850831673908539	0.585405339254325	0.75128534921755	0.0732393693553013	0.0564524538564733	0.897862570456247	0.751863043812889	0.862324904755561
Unclassified Bifidobacteriaceae Family	0.86582123732988	0.645626272874493	0.923531215355157	-0.0361502780389734	0.0100667226077641	0.909112299196374	0.796433904675916	0.955377119332921
Massilistercora	0.871375366260232	0.697619589663375	0.644103552169361	-0.0467495405272307	-0.0749246141524307	0.91039217370472	0.81843639010787	0.855685786540624
Candidatus Arthromitus	0.883496465498274	0.718499536980684	0.662733346456362	-0.0685894602051165	-0.10808816261886	0.915178721107209	0.833618247325655	0.855685786540624
Acidaminococcus	0.884672763736968	0.690359599427542	0.889281377678282	-0.0876473596291578	0.0404451228585588	0.915178721107209	0.814469190335864	0.933745446562196
Caloranaerobacter	0.905465959500231	0.902729325143601	0.722161029338323	-0.00391245486280881	0.0153104114674247	0.929330358492228	0.933857922562346	0.857465186985323
Fuerstia	0.907203445194794	0.760300669513213	0.691561240661776	-0.0116785713314314	-0.0199874619919393	0.929330358492228	0.851246960460225	0.855685786540624
Muribaculum	0.917185653901472	0.947388685001871	0.717052460296072	0.00507698241006924	-0.0368540311415927	0.934631382163477	0.965784581798024	0.857465186985323
Staphylococcus	0.921279505275427	0.822261486517585	0.698446162493965	-0.0337641146681595	-0.0750845028129377	0.934631382163477	0.890076866848933	0.857465186985323
Megasphaera	0.951671076530003	0.858599957035629	0.762401995744594	-0.0323834962881059	-0.0738859322637373	0.960821759958176	0.906743549835215	0.865429292466836
Candidatus Cloacimonas	0.968343971198286	0.890067335261068	0.87778738059392	-0.00453613024728722	0.0065898718630941	0.972977195940861	0.929921096541414	0.931233439297707
Clostridioides	0.979590002691997	0.96572954449753	0.864636213913569	0.0083862491212932	-0.0444261586658907	0.979590002691997	0.975015405502314	0.93114669190692
