bugName	pval	p1M	p6M	p1Y	s1M	s6M	s1Y	Adjustedpval	Adjustedp1M	Adjustedp6M	Adjustedp1Y
Rubinisphaera brasiliensis	1.38495992274557e-06	1.40480045910764e-07	0.000345180829442091	0.0177895978497126	-0.33979311856606	-0.247069956189632	-0.186092788074074	2.51227087662282e-05	4.51622484229952e-06	0.00447426009260866	0.0769657884317346
Enterobacter asburiae	1.39920535291438e-06	2.86193688149064e-06	8.8198671739766e-05	6.77593322267948e-05	0.486107707869244	0.446947885139745	0.528690642072663	2.53104166067576e-05	3.95434427838303e-05	0.00161797224372328	0.0017531039979315
Shigella flexneri	1.41282547283517e-06	2.04614101810313e-05	1.02813858745736e-05	6.8503291365126e-05	1.05973773451125	1.23023904117503	1.27059632588755	2.53647360721735e-05	0.000172566750280022	0.000331115599109244	0.00175834139970406
Thermoanaerobacterium thermosaccharolyticum	1.41654455754203e-06	1.52697582068293e-06	0.00251562562669586	1.91669253009044e-05	-0.281326506914778	-0.190950475748875	-0.325149934699561	2.53647360721735e-05	2.4622192959324e-05	0.018459291321766	0.0008030323413166
Unclassified Xylella Genus	1.4172558674419e-06	3.35739610276347e-07	6.1271315058994e-05	0.00995434078269746	-0.49155573093011	-0.423373689177148	-0.309042268495169	2.53647360721735e-05	8.41811980360848e-06	0.00125916430377566	0.0507804312983797
Campylobacter pinnipediorum	1.41783172069587e-06	6.5888623672095e-07	0.000354848635329225	0.000189627943824897	-0.4387207720453	-0.340460356941158	-0.415809990481034	2.53647360721735e-05	1.32882211840554e-05	0.00457219650362696	0.00325778800846265
Unclassified Cedecea Genus	1.42817900550263e-06	6.75486168176259e-06	1.5482291877294e-05	0.000163700366736844	0.677272964745486	0.719014779004845	0.712554965580579	2.5479655114654e-05	7.53712573219351e-05	0.000446853348671767	0.00292052247689303
Brachyspira pilosicoli	1.45062372380877e-06	3.87717421350122e-07	0.000569024947133414	0.000357459970693927	-0.339875423554514	-0.248229528953022	-0.300563322694609	2.580917934908e-05	9.32532197869515e-06	0.00642651827249459	0.00489275562890778
Staphylococcus pasteuri	1.47364854541365e-06	3.30760034455454e-06	4.94910961024215e-05	0.000103799543107939	-0.380743847624059	-0.36685955349566	-0.406527369465844	2.61471957757275e-05	4.3925473696395e-05	0.00107427417610003	0.002210079452272
Marinobacter sp. LV10R510-11A	1.48063339300286e-06	7.7895714284714e-08	0.00284691029350834	0.0104836101658402	-0.342708438156893	-0.201792939464112	-0.200886366487879	2.61995456516637e-05	2.94101609630775e-06	0.020139254298522	0.0527756313309814
Acetobacter senegalensis	1.52256445018484e-06	1.56678461268188e-07	0.000425063650019323	0.00754485810811019	-0.488943814137439	-0.352615303963028	-0.306769435639783	2.68682976616857e-05	4.91531365930249e-06	0.00519842437518923	0.0416989860034618
Caldicellulosiruptor kristjanssonii	1.5331373268701e-06	9.27981536722238e-07	6.7352302927609e-05	0.000764350101981206	-0.522384995017507	-0.460820470661164	-0.443646344232463	2.69815550154321e-05	1.72180345699263e-05	0.00134580263142121	0.00817741278791754
Enterobacter ludwigii	1.56771062875816e-06	1.80629031936894e-06	3.4971763719876e-05	0.000510850653721439	0.568604597587529	0.541152538100631	0.51848829289985	2.75154400625823e-05	2.79953444725105e-05	0.000831990618890919	0.00605376668844348
Lelliottia sp. WB101	1.5750981079421e-06	3.72432529231104e-05	4.94323258283331e-06	0.00011135030885312	0.430748905979242	0.540988642680411	0.521344211720765	2.75705852101778e-05	0.000267837967311937	0.00019222366702347	0.00231011092068685
Clostridiaceae bacterium 14S0207	1.58592021426429e-06	8.94569068491263e-06	0.000306414000922017	9.14132040167783e-06	-0.284936478175506	-0.255459773691674	-0.374361373000273	2.76853921275062e-05	9.25052791525838e-05	0.00412832473441406	0.000524725764171389
Chryseobacterium joostei	1.61066375248264e-06	4.5579203993928e-06	1.6009812924125e-05	0.000365780591510731	-0.336919978958599	-0.350268770828226	-0.327781490043164	2.80419582000598e-05	5.5637471942964e-05	0.000460034181987911	0.00494402058883603
Paenibacillus stellifer	1.63429845900787e-06	5.52220317595625e-07	0.000172344010741177	0.000693469640950414	-0.276868915015323	-0.22589497826864	-0.236031348677569	2.83773641518639e-05	1.19100941747074e-05	0.00263962737205944	0.00764582656762647
Streptococcus sp. HSISS1	1.6389802923733e-06	0.000645308048626818	4.4829941011091e-07	0.000399898018975073	0.431263463476027	0.753615465903547	0.591858377306425	2.83827680497926e-05	0.00237833738239645	3.46578139197648e-05	0.00519387547044825
Lactobacillus heilongjiangensis	1.70650763409164e-06	7.11456350677104e-06	0.000133871842335452	1.89658625782474e-05	-0.315744846747757	-0.298580416949753	-0.395799933086051	2.94735653611465e-05	7.7390243572816e-05	0.00222913780545238	0.000799768257033369
Calothrix parasitica	1.72529626241147e-06	5.26268541506437e-07	0.00136040101925238	0.000161928172500497	-0.313640238425792	-0.215733751423793	-0.300831322966017	2.96925178849028e-05	1.16641225547536e-05	0.0116242687092434	0.00290705217925935
Citrobacter freundii complex sp. CFNIH3	1.72832949807411e-06	6.02312902543298e-06	0.000259853054241503	2.04090037475084e-05	0.812381833629574	0.716783094376399	0.9854271903172	2.96925178849028e-05	6.91063602317346e-05	0.00364467761175879	0.000813104725989691
Coprothermobacter proteolyticus	1.74653763440613e-06	4.0346598485355e-07	0.000115072045235267	0.00351618799861417	-0.429688330660778	-0.356427518255369	-0.308715531239282	2.99261619995605e-05	9.59746558842107e-06	0.00198744112169634	0.0238850678483268
Vulcanisaeta moutnovskia	1.77006054880025e-06	8.17869074420426e-06	2.72826073278427e-06	0.00381354779598646	-0.43241751134159	-0.516267908068934	-0.355610304535765	3.0249403168181e-05	8.60817142509926e-05	0.000124176250150724	0.0252964038683719
Methanocorpusculum labreanum	1.79317693360659e-06	5.90184491527063e-07	0.000139795756065576	0.0011711611577996	-0.304526353550535	-0.252073702696317	-0.24686358848868	3.05640183906593e-05	1.23236594468706e-05	0.00228708046279356	0.0108650293696437
Stygiolobus azoricus	1.80667598570494e-06	1.00367200028098e-05	1.42126027277638e-05	0.000145323685953918	-0.452139768014778	-0.499610192265689	-0.502819832096108	3.06815092158197e-05	9.96612533612339e-05	0.000417631864769674	0.00273545512053549
Streptococcus equinus	1.80951925310424e-06	0.00476582304179869	3.81016924912504e-07	0.00029087532164981	0.317911046297422	0.685110790515378	0.548140069939337	3.06815092158197e-05	0.0115611710248191	3.09290488797725e-05	0.00419765408620859
Clostridium pasteurianum	1.82101269841084e-06	9.12440139664083e-07	0.000752446808119684	0.000118062400496442	-0.302251530991665	-0.224035493812098	-0.301779038764512	3.07959803736458e-05	1.7076041115212e-05	0.00768765252901314	0.00239592884007467
Caldanaerobacter subterraneus	1.87378492300105e-06	2.03343867833156e-05	0.000269084523432668	6.3133309613414e-06	-0.254316319244355	-0.241294366029317	-0.357160046492774	3.16061280258931e-05	0.000171776956475907	0.00374986029006813	0.00046589512798808
Bacillus weihaiensis	1.89841317932427e-06	3.60016207331946e-06	0.000433242853609821	3.06857268608179e-05	-0.303774628438725	-0.251141719720342	-0.351387089219695	3.19385885661445e-05	4.65946199881502e-05	0.00526868743697037	0.00105944864423044
Clostridium botulinum	1.93874430420848e-06	1.13744570666538e-06	0.00075290221873304	0.000102051829579188	-0.277720853540043	-0.207521990533735	-0.281945128401225	3.25261325623668e-05	1.9803143214705e-05	0.00768765252901314	0.00220413876376286
Unclassified Marinitoga Genus	1.94911408146758e-06	5.09345418186125e-07	0.0351994005937374	0.00016205002908714	-0.354409956729344	-0.156708564808743	-0.33805320156655	3.25261325623668e-05	1.14058246403472e-05	0.116684485684395	0.00290705217925935
Bifidobacterium choerinum	1.95484088849618e-06	9.688189773296e-08	0.0258554044936146	0.00737369320060235	-0.452388307282692	-0.197167045884215	-0.278327067366338	3.25261325623668e-05	3.43798384632701e-06	0.0936447277086074	0.0409972291478696
Shigella sonnei	1.95974057692894e-06	1.4666189141352e-05	1.81828475834864e-05	0.00010053689448088	1.0492443848302	1.15996630905563	1.20882376100402	3.25261325623668e-05	0.000133392482190392	0.000513388748726787	0.00219827135609035
Staphylococcus condimenti	1.96168563271204e-06	6.14013614777559e-07	4.68581927738349e-05	0.0115076507354964	-0.294694810098299	-0.265141183009184	-0.186328017429372	3.25261325623668e-05	1.26183683998907e-05	0.00104008832307158	0.0564857776842884
Enterobacter chengduensis	1.96338835301013e-06	3.66255173391403e-05	1.22869461242598e-05	5.37110635992204e-05	0.426067563052809	0.511436242706531	0.545679873569839	3.25261325623668e-05	0.000264567418910319	0.00037995918157592	0.00150995518187592
Bacillus tequilensis	1.97715583349911e-06	4.2333052211215e-07	0.000204927295383858	0.00274218305244342	-0.351332595265438	-0.277231554778582	-0.255180770036458	3.26708650960387e-05	9.96053771955183e-06	0.00297717641213149	0.0200299001365722
Tuwongella immobilis	1.99382700794004e-06	2.69011206003351e-07	0.000222300517200691	0.053765234230728	-0.374423799010373	-0.291524346622995	-0.172494555144737	3.28627223085346e-05	7.15966709748262e-06	0.00317279023890393	0.167298242019333
Vibrio sp. ZWAL4003	2.01279752498618e-06	2.92899858701987e-06	8.98123062079023e-06	0.00529012455549146	-0.331641357466743	-0.351545994635318	-0.247404521669307	3.30613993378263e-05	3.99838103938583e-05	0.000305361841106868	0.0321066064143566
Unclassified Spiribacter Genus	2.01606315641811e-06	0.641315085582856	3.08463415362297e-05	2.46846246329401e-05	0.0399326679573246	0.426779111900154	0.505690516004619	3.30613993378263e-05	0.695200309503283	0.000780118818006575	0.000921275588312144
Thiomicrorhabdus sp. G1	2.04792914959562e-06	2.31680828022792e-06	1.10965412211137e-05	0.00766737613339324	-0.330645599171452	-0.342005121349503	-0.232125344581019	3.33554178022211e-05	3.35833771691967e-05	0.000349810381989864	0.0421847746821457
Sulfurihydrogenibium azorense	2.04822076876887e-06	2.79639979691667e-05	5.2327447333175e-05	1.96915111522389e-05	-0.344617027050423	-0.372074120595046	-0.459550161200522	3.33554178022211e-05	0.000217743648455358	0.00111781066770276	0.000809346034320501
Cronobacter sakazakii	2.05082594906258e-06	2.36323985106917e-06	5.4266120318962e-05	0.000399360403424204	0.499303792583924	0.467943327791404	0.469930385168252	3.33554178022211e-05	3.41041768729849e-05	0.0011478963692226	0.00519387547044825
Unclassified Rothia Genus	2.05560913901781e-06	1.15041587403124e-06	5.92088803136853e-05	0.00125369162889544	0.455466478632816	0.412712799561105	0.379271198686214	3.33554178022211e-05	1.99754029036333e-05	0.00122844239219512	0.011341237816226
Lysinibacillus sphaericus	2.05967393573925e-06	1.80291832874428e-05	0.000295955091193479	7.56311886883665e-06	-0.269256383561398	-0.252090577399468	-0.372508478080909	3.33554178022211e-05	0.000156498548415799	0.00402077900044027	0.00049385134267307
Listeria weihenstephanensis	2.08685537672615e-06	1.78604548573416e-06	0.000452625011052947	8.67009966536879e-05	-0.303667688487127	-0.241898258185457	-0.318121162299315	3.37115393444269e-05	2.78143390512174e-05	0.00545333362110916	0.00201971608091527
Bacillus smithii	2.11911780545471e-06	1.14792719495367e-05	0.00126295811575725	5.88390235938698e-06	-0.260564491445683	-0.210124802029225	-0.356394065228239	3.40773614825681e-05	0.000111097454605502	0.010994168905801	0.000460362191829627
Natranaerobius thermophilus	2.11999600230328e-06	5.47419208694493e-06	0.00112431683468632	1.57393121166041e-05	-0.297150543729689	-0.229609444664878	-0.361002199022294	3.40773614825681e-05	6.41685982177263e-05	0.0101248359568588	0.000724901367980331
Unclassified Exiguobacterium Genus	2.18029967902211e-06	1.53639372681418e-05	1.52166120419311e-05	0.000142402715933124	-0.285212136085959	-0.320186421081716	-0.322982354998012	3.496016324832e-05	0.000138960179135534	0.000443124119283859	0.00269804118522259
Clostridium saccharoperbutylacetonicum	2.21248828635723e-06	9.69978972132667e-06	0.000141916756527081	2.68577601115215e-05	-0.278402271553996	-0.265039673549417	-0.344393768596793	3.5367218579699e-05	9.79633506225434e-05	0.00230401854221716	0.000974381531643691
Tolumonas auensis	2.21657806620534e-06	2.04755078817513e-07	0.00112968303490415	0.00374920573531965	-0.329092540621918	-0.220696010815836	-0.227816949859526	3.5367218579699e-05	5.96268825937635e-06	0.0101328199290988	0.0249792518287557
Candidatus Saccharibacteria bacterium FS14P	2.32510135078634e-06	0.00264431259206489	0.117576243708698	0.00214046370360935	0.239570491842581	-0.138580833163501	-0.325374999259565	3.70078631666826e-05	0.00723647955030315	0.268295609183226	0.0166071341591865
Bacillus asahii	2.41850191584625e-06	3.60186314044524e-06	0.000386829727843475	4.50489673459408e-05	-0.294517415348693	-0.247451242030336	-0.336640332004037	3.8348289073757e-05	4.65946199881502e-05	0.00486835707871226	0.00134764492360142
Acetohalobium arabaticum	2.42112696646757e-06	2.69160780661765e-05	2.84582908596753e-05	4.21704691816211e-05	-0.255133527183025	-0.286966736169553	-0.327068825408566	3.8348289073757e-05	0.000212127440487561	0.000736287413716061	0.0012990254447587
Chlamydia felis	2.43230466057121e-06	3.01806075685951e-07	0.00111175913790536	0.00198303909108099	-0.447163341323775	-0.303182698487141	-0.33299974622012	3.84315972402662e-05	7.74867200629684e-06	0.0100662889429131	0.0158985874783703
Enterobacter sp. E76	2.45476397287003e-06	2.14039508549301e-05	6.76396185695299e-06	0.000334656814841156	0.435467683309896	0.52348924141994	0.475129408116556	3.86330635310057e-05	0.000178430368230958	0.000244028712772515	0.00464372084525313
Unclassified Vibrionaceae Family	2.45737171888916e-06	4.54488769668291e-06	9.27015730556374e-06	0.00211700029083221	-0.278896178382146	-0.30416485648702	-0.238661738300551	3.86330635310057e-05	5.55828638460618e-05	0.000313543758032974	0.0165625660990099
Bacillus sp. FJAT-25496	2.46290241789904e-06	1.52798641247422e-06	0.00150699594935145	7.2538273010809e-05	-0.282554933301982	-0.201534193989408	-0.299483603619342	3.86330635310057e-05	2.4622192959324e-05	0.012660325608135	0.00183293208144822
Gottschalkia acidurici	2.46980021456622e-06	6.17899427586786e-07	0.000185446609805812	0.00163543158185419	-0.339681178120213	-0.278222709601425	-0.270609455283878	3.86479098635977e-05	1.26581668225507e-05	0.00278127086392366	0.0137571148867372
Planococcus rifietoensis	2.49531877005715e-06	1.27426163139357e-06	0.00161458144148515	9.32982621473369e-05	-0.298381211644754	-0.209614133403714	-0.308391633707527	3.89533656075749e-05	2.17764606164995e-05	0.0133474722221148	0.00210723860636801
Halanaerobium praevalens	2.51826553598899e-06	5.21248616219281e-06	0.00127415502072189	1.79184713917613e-05	-0.286052605079281	-0.220530462245995	-0.35166543749943	3.92173054933154e-05	6.18827881851556e-05	0.0110254794728811	0.000769645353454304
Denitrovibrio acetiphilus	2.55687929218151e-06	7.7720274539995e-07	0.00201273260046954	0.000169496464292294	-0.294187913098452	-0.198372614404336	-0.286766351434051	3.97233830703989e-05	1.52089091032587e-05	0.0158122346738615	0.00299943505375368
Methanococcoides methylutens	2.56488352801121e-06	3.97098156611822e-05	1.70079789994904e-06	0.00222200692979834	-0.301527600623323	-0.403707953980881	-0.288080823101834	3.97526339639732e-05	0.000280604508056275	8.8849210390001e-05	0.0170134170425942
Unclassified Polaribacter Genus	2.58574992539895e-06	1.51460305004535e-07	0.0162145732566837	0.00431410239739618	-0.385509707580891	-0.185325541134368	-0.258655795061774	3.99045149523229e-05	4.84523754039137e-06	0.0690928075648978	0.0277658879768987
Paenibacillus sp. JDR-2	2.58697271249275e-06	1.21340368628299e-06	0.00261917845803246	9.0157352255665e-05	-0.283142528639027	-0.188786178182755	-0.292491870725113	3.99045149523229e-05	2.08461469278352e-05	0.019068323886169	0.00206155579418411
Granulibacter bethesdensis	2.61514211652436e-06	1.02653068320618e-06	0.000761994662088258	0.00026630017293018	-0.301956609361591	-0.222666203518939	-0.280719811857479	4.02434429021545e-05	1.84151664550855e-05	0.00773325926483091	0.00400797949511546
Bordetella genomosp. 6	2.62686537211287e-06	2.64813688372778e-07	0.00125886259994752	0.218163871966923	-0.36640810042832	-0.246517437828579	-0.10699632123813	4.03282830413735e-05	7.13568503026067e-06	0.0109890748526637	0.430803300002542
Waddlia chondrophila	2.63800745825549e-06	5.72660640468911e-07	0.000922273223718053	0.000452110692463086	-0.366177955509635	-0.262829550963387	-0.32705086580253	4.04038217780923e-05	1.21929777023118e-05	0.00883369072983044	0.00558176204725338
Streptococcus milleri	2.65817937683543e-06	6.06142388515059e-07	0.000336310782307636	0.304337570257272	0.545400092546123	0.425757581987736	0.137247461322404	4.0582604252902e-05	1.24961545111644e-05	0.00440113616718956	0.530565192458427
Pseudoalteromonas rubra	2.66217884381525e-06	1.86306221809032e-07	0.00264639056819834	0.00479112722174347	-0.34300462743462	-0.210872015091752	-0.230522457982292	4.0582604252902e-05	5.68015307243123e-06	0.0191377064029844	0.0299745473776513
Thermoanaerobacterium sp. RBIITD	2.69295056032348e-06	1.23774120715895e-05	7.80664399060481e-05	4.3928886829654e-05	-0.236094269908744	-0.238284755855258	-0.288950009126203	4.0955552549744e-05	0.000117770054703511	0.00147726310323503	0.00132685670265941
Absiella sp. 9CBEGH2	2.74187042847984e-06	1.30892291744318e-05	3.814928478751e-05	7.01852039193679e-05	-0.302262708653077	-0.321590593591351	-0.36192675737842	4.16021181367946e-05	0.000122657221152612	0.000887962205770931	0.00179442013485187
Paenibacillus lautus	2.78163743572257e-06	1.66461101343269e-05	3.13077755874968e-05	9.97772876835427e-05	-0.27049667772563	-0.292340803069307	-0.315459608227363	4.21071177332923e-05	0.000147475906155961	0.000780958264937276	0.0021907916721513
Gemella morbillorum	2.80696829912941e-06	4.46248234053282e-06	0.242295462271807	0.203372500243066	0.443959010680704	0.119717262841389	-0.152096094186691	4.23917491501079e-05	5.48851521201139e-05	0.436831408104696	0.412487988215187
Gemella sanguinis	2.87958422795498e-06	2.17382375334425e-07	0.0621554044258544	0.503417818653202	0.672865923225045	0.25377291415609	0.105407242572542	4.33875173464957e-05	6.24637674965378e-06	0.173311084198119	0.70494976271566
Maritalea myrionectae	2.92172457183604e-06	1.39306182916909e-05	5.75216471976628e-06	0.00110370800646315	-0.287283981334665	-0.341479771447464	-0.278267167331227	4.39205540960723e-05	0.000128250571129282	0.000215922298787065	0.0105095011641813
Candidatus Planktophila lacus	2.96210057215696e-06	0.000265166190664271	5.34058371288902e-06	8.4799609626127e-05	-0.270165205531394	-0.385114086449604	-0.378191526317948	4.43865694434429e-05	0.00119047912912521	0.000204010297832361	0.00200250423604389
Lacrimispora saccharolytica	2.96639530927845e-06	9.68874550150884e-06	1.16068952869145e-05	0.00091325396253356	-0.296233886567435	-0.329027679576916	-0.281729969537834	4.43865694434429e-05	9.79633506225434e-05	0.000364131294653251	0.00923780565840022
Legionella anisa	3.11142594966451e-06	1.86946805067142e-06	0.000373904680178568	0.000211676687014321	-0.354060399871531	-0.288120918765306	-0.351157539841723	4.64496554416583e-05	2.87685438887683e-05	0.00477040666616821	0.00348765518766938
Lachnospiraceae bacterium KGMB03038	3.20140322185303e-06	2.89199210521678e-05	2.66633809121419e-05	7.83391703586192e-05	-0.232892106619485	-0.263826955470159	-0.287554221227263	4.7683285602554e-05	0.000223312684081781	0.000701020225277124	0.00190263535179515
Cedecea lapagei	3.22524236895383e-06	3.49318317541104e-05	1.03180985503648e-05	0.000237560582429794	0.406339099359293	0.489151768315545	0.464684679971112	4.79284300777715e-05	0.00025566895197123	0.000331115599109244	0.00377192768288284
Candidatus Saccharibacteria bacterium FS17P	3.24010633478977e-06	0.0367089155105951	0.049167802421455	0.000159083172773705	0.174612089549673	-0.185881050603039	-0.431518978238825	4.80393847902392e-05	0.0619028037719565	0.146937739956249	0.00287767722560568
Paenibacillus brasilensis	3.27710477165954e-06	8.60477357969102e-07	0.00388148390821994	0.000265009583462049	-0.300621906605352	-0.186658358727105	-0.276852234254455	4.84772628409045e-05	1.63059940770946e-05	0.0255383551164948	0.00400226101163382
Anaerocolumna sp. CBA3638	3.29200085913417e-06	1.4224165747661e-05	2.35266701195905e-05	0.000249278063990712	-0.237911856065842	-0.259173372742478	-0.257290127758162	4.85579606880516e-05	0.000130101031500438	0.000649859695108359	0.0038451585452629
Bacillus sp. S3	3.29751473104878e-06	3.89389009108403e-07	0.00112723381533861	0.00222688704745998	-0.302547012564493	-0.209012454480772	-0.228519675080658	4.85579606880516e-05	9.3309676204796e-06	0.0101248359568588	0.0170134170425942
Lactococcus garvieae	3.35530918604832e-06	6.58492971583881e-06	0.00016048235117455	8.6991876194731e-05	-0.332961617264112	-0.307833509783662	-0.374586936784513	4.92972349642483e-05	7.42405096782243e-05	0.0025201259668687	0.00201971608091527
Clostridium bornimense	3.38191972204527e-06	8.40586853598546e-07	0.00269155748473437	0.000279738342840375	-0.289521956316883	-0.189496868350879	-0.271596345590632	4.95760421556704e-05	1.61025694019733e-05	0.0192815859723463	0.00414717633684463
Polynucleobacter duraquae	3.51827909994551e-06	5.97061430273676e-07	0.000202624822331599	0.015507887424884	-0.392816675830668	-0.31720231864881	-0.234713100894942	5.14587938627165e-05	1.23875940197995e-05	0.00296361620770587	0.0697832239043273
Granulosicoccus antarcticus	3.55503139959357e-06	1.62574777529783e-06	0.000106837805229475	0.00155213098111929	-0.275342065795314	-0.243964388632086	-0.228575309088184	5.18794919302486e-05	2.5862400839091e-05	0.00186506641709735	0.0132975443158162
Unclassified Paenibacillus Genus	3.58613411144404e-06	1.34693799263862e-06	0.000762536178824235	0.000299107438488689	-0.25590907346342	-0.19321616835589	-0.243568394191103	5.21006944728097e-05	2.25901234129214e-05	0.00773325926483091	0.00429735333085297
Dictyoglomus thermophilum	3.5862350522553e-06	2.14632194026435e-06	7.67832019272821e-05	0.00118310571128455	-0.348706464338554	-0.321461167472477	-0.302984016892456	5.21006944728097e-05	3.1895228100862e-05	0.00145798278747301	0.0109134779674458
Salinimonas lutimaris	3.63944823722484e-06	1.75041599539104e-06	0.000235981705371829	0.000662785514112705	-0.317002744987038	-0.263663290662743	-0.280519875014104	5.26679433634343e-05	2.74943363713976e-05	0.00334599387485732	0.00739541087396548
Bacillus oceanisediminis	3.64150085774284e-06	3.67681100664852e-07	0.00164714287373637	0.00298768577435507	-0.312999102861278	-0.207435243476371	-0.227601700761868	5.26679433634343e-05	8.90940696909534e-06	0.013522813934316	0.0214150457159623
Bifidobacterium asteroides	3.6682174611169e-06	5.40442805206032e-07	0.00126035965892481	0.00146500997269346	-0.367335568636809	-0.253418310080549	-0.291021878823588	5.29364537610958e-05	1.18169548047406e-05	0.0109890748526637	0.0127701674666729
Calothrix sp. PCC 7507	3.68397863725889e-06	1.01700627701509e-06	0.000389915427430742	0.000770546832323027	-0.298859337365084	-0.236762827665727	-0.261592924864872	5.29936323731084e-05	1.82948442186592e-05	0.00489769977898499	0.00820999034996393
Paenibacillus guangzhouensis	3.68850043619418e-06	4.77710856263732e-06	0.000462652119018864	7.37060127935004e-05	-0.261428108376974	-0.218929824594937	-0.292103256654022	5.29936323731084e-05	5.77700987072007e-05	0.00555353578726155	0.00184184048191916
Vibrio nigripulchritudo	3.70781144110044e-06	0.000547006396161254	2.40202295760817e-05	1.22057408583819e-05	-0.217106707594686	-0.30584738995016	-0.371835456548441	5.31534823366584e-05	0.00208710901097014	0.000657189163351381	0.000614450241351413
Neisseria brasiliensis	3.76425522452539e-06	1.70445813787496e-07	0.00721821644609685	0.0541879986498292	-0.421912933846641	-0.229367324403829	-0.189918855883885	5.38437740706341e-05	5.29605318055501e-06	0.0394239677047544	0.168096634877663
Paenibacillus durus	3.80280394685073e-06	3.45948097541393e-07	0.00429417933147892	0.00204725925206988	-0.269106901628699	-0.160686463623479	-0.203535348222324	5.41927667368208e-05	8.57475933371682e-06	0.0275013812412466	0.0162383986099453
Unclassified Planococcus Genus	3.80827401680328e-06	1.63739974270693e-06	0.000169605222968785	0.000999825951985654	-0.292414989932659	-0.251076538679754	-0.253540379715134	5.41927667368208e-05	2.58717127229655e-05	0.00262241980466498	0.00979316701688512
Bifidobacterium pseudolongum	3.813688697063e-06	3.00724521881807e-07	0.0629831666849019	0.0030616181352575	-0.406806253663778	-0.15466800443579	-0.292448655423732	5.41927667368208e-05	7.74867200629684e-06	0.174417852396244	0.0217800435947917
Unclassified Treponema Genus	3.85072702135947e-06	4.75908598286552e-07	0.0724523595414913	0.0011289137098856	-0.298210770952631	-0.11197544290691	-0.24293209187729	5.45996097744725e-05	1.09593987137336e-05	0.192672245234416	0.0106557639999958
Cronobacter malonaticus	3.86912286431951e-06	1.88358644159142e-06	0.000116640066980943	0.00153335518758316	0.498757843962861	0.439648685748182	0.41290224116546	5.47409234877797e-05	2.89172821553066e-05	0.00200917929701391	0.0131714399314352
Unclassified Bacillales Order	3.96191935059242e-06	3.26778016217426e-06	0.00220935048427885	5.94996961548113e-05	-0.236039934154023	-0.168064786860596	-0.26280611431265	5.59319657885809e-05	4.35748755095681e-05	0.0168794376998904	0.00158815203650296
Unclassified Desulfomicrobium Genus	4.00886252616139e-06	2.29233388903728e-07	0.00626125356931872	0.00936104092118043	-0.60782578915909	-0.338054980867232	-0.372519434949565	5.64719159325208e-05	6.46452267891506e-06	0.0357927646823555	0.0487624891550842
Leptospira mayottensis	4.12457056131466e-06	1.54418008573699e-05	0.000897987160194004	1.75709075498353e-05	-0.299619638897435	-0.252494019093936	-0.389538943604873	5.7976106548003e-05	0.000139276464955222	0.00865211961172086	0.000765808547843159
Bifidobacterium longum	4.15647225837645e-06	1.45727653879583e-06	6.35109280912282e-05	0.0100765463267442	-0.657775548019971	-0.604417229621136	-0.441511282022706	5.8298338760036e-05	2.37536109099468e-05	0.00128793929316871	0.0512403963449154
Unclassified Paenibacillaceae Family	4.18491061693338e-06	7.03890759144525e-07	0.00318949554636654	0.000615518593324852	-0.275828125751968	-0.175795473465919	-0.24077771600164	5.85707102292357e-05	1.40216766560876e-05	0.0221762142163858	0.00702491695088153
Akkermansia muciniphila	4.22126987154048e-06	0.104001712609049	3.76845687055619e-07	0.00480822367962896	0.322275850954893	1.23007102543298	0.753775080116439	5.89525302059868e-05	0.148009742137913	3.09290488797725e-05	0.0300236582456832
Clostridium kluyveri	4.48312668244188e-06	8.86087994928339e-06	0.000343123776698125	6.17049111819568e-05	-0.250731281253275	-0.22256629790595	-0.293543346232378	6.24751602484498e-05	9.20680870250342e-05	0.00445649161175524	0.00163555793149236
Staphylococcus fleurettii	4.56922177205499e-06	0.00131167814559869	3.51022567060488e-06	0.00010680329826645	-0.221037080594944	-0.373653870400189	-0.356956364915164	6.35385999737154e-05	0.0041510905835857	0.000148022113668234	0.00225320665893465
Pelobacter carbinolicus	4.69767345023797e-06	9.27656535333194e-07	0.00052157389650238	0.00203715407442506	-0.298177049191522	-0.228144083936736	-0.234517686261044	6.50748680517053e-05	1.72180345699263e-05	0.00607007326861372	0.0161925074165439
Bartonella apis	4.69974023964426e-06	2.74532129351688e-07	0.00962393584499603	0.00622617903516478	-0.286145428294505	-0.152861725028105	-0.189274308492991	6.50748680517053e-05	7.24720182117829e-06	0.0487502647249643	0.0361329818180161
Lactobacillus frumenti	4.80100510547032e-06	7.90147231102419e-06	0.000840690330986916	5.05348001895775e-05	-0.355850465825298	-0.289946084090059	-0.416307155552127	6.62478972487157e-05	8.39806238752719e-05	0.00825795816364567	0.00146505800192462
Thermanaeromonas toyohensis	4.80485980969281e-06	3.61387750489013e-06	0.000767820713755658	0.000134974969054521	-0.277355767902376	-0.219278812930391	-0.293016970435278	6.62478972487157e-05	4.66570984428559e-05	0.00775463097220722	0.00263221456168186
Pontibacillus sp. HMF3514	4.82655974487489e-06	2.8043071537069e-05	1.79128015463549e-05	0.000305059723236522	-0.26715136373787	-0.310005305499685	-0.299702492336751	6.6366826257679e-05	0.000218097852169732	0.000507972634244667	0.00433491869299338
