Acetanaerobacterium	Acetitomaculum	Acidaminococcus	Actinomyces	Adlercreutzia	Aeromonas	Akkermansia	Alistipes	Allisonella	Allobaculum	Alloprevotella	Alloscardovia	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroplasma	Anaerostipes	Anaerotruncus	Atopobium	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Candidatus_Soleaferrea	Candidatus_Stoquefichus	Caproiciproducens	Catabacter	Catenibacterium	Christensenella	Christensenellaceae_R-7_group	Citrobacter	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_13	Collinsella	Coprobacillus	Coprobacter	Coprococcus_1	Coprococcus_2	Coprococcus_3	Coriobacteriaceae_UCG-003	Corynebacterium	Defluviitaleaceae_UCG-011	Desulfovibrio	Dialister	Dielma	Dorea	Eggerthella	Eisenbergiella	Enorma	Enterococcus	Enterorhabdus	Epulopiscium	Erysipelatoclostridium	Erysipelotrichaceae_UCG-003	Escherichia/Shigella	Eubacterium	Faecalibacterium	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Finegoldia	Flavonifractor	Fusicatenibacter	Fusobacterium	Gardnerella	Gelria	Gemella	Gordonibacter	Granulicatella	Haemophilus	Hafnia-Obesumbacterium	Holdemanella	Holdemania	Howardella	Hungatella	Hydrogenoanaerobacterium	Intestinibacter	Intestinimonas	Klebsiella	Kluyvera	Kosakonia	Lachnoclostridium	Lachnoclostridium_12	Lachnoclostridium_5	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_NK4B4_group	Lachnospiraceae_UCG-001	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-008	Lachnospiraceae_UCG-010	Lactobacillus	Lactococcus	Lactonifactor	Lawsonella	Leuconostoc	Marvinbryantia	Megamonas	Megasphaera	Mitsuokella	Moryella	Odoribacter	Olsenella	Oscillibacter	Oscillospira	Oxalobacter	Paeniclostridium	Parabacteroides	Paraprevotella	Parasutterella	Parvibacter	Parvimonas	Pediococcus	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Porphyromonas	Prevotella	Prevotella_6	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Pseudobutyrivibrio	Pseudocitrobacter	Pseudomonas	Ralstonia	Raoultella	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Rothia	Ruminiclostridium	Ruminiclostridium_1	Ruminiclostridium_5	Ruminiclostridium_6	Ruminiclostridium_9	Ruminococcaceae_NK4A214_group	Ruminococcaceae_UCG-002	Ruminococcaceae_UCG-003	Ruminococcaceae_UCG-004	Ruminococcaceae_UCG-005	Ruminococcaceae_UCG-008	Ruminococcaceae_UCG-009	Ruminococcaceae_UCG-010	Ruminococcaceae_UCG-011	Ruminococcaceae_UCG-013	Ruminococcaceae_UCG-014	Ruminococcus_1	Ruminococcus_2	Salmonella	Sarcina	Scardovia	Sellimonas	Senegalimassilia	Slackia	Solobacterium	Staphylococcus	Streptococcus	Subdoligranulum	Succiniclasticum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	Tyzzerella_3	Tyzzerella_4	Varibaculum	Veillonella	others	Alias	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center.Name	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	ENA_CHECKLIST	ENA.FIRST.PUBLIC..run.	ENA.LAST.UPDATE..run.	Experiment	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library.Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	sample_description	Sample.Name	sample_name	SRA_accession	SRA.Study	title	time	ID	prepost
ERR1624540	0	0	0	1.00229918961366	0	0	0	0.742453364123728	0.513653047710551	0	2.23806754732101	0	0	0	0	0	1.58369696149413	1.39382672468963	0	2.07441433239705	0.891526914390845	2.92110536425378	1.12865726847254	3.08263687282337	1.73389392081008	0	0	0	0	0	0	0	3.37465897918078	0	1.77702807217878	0	1.5291404620964	0	3.10404119652403	0	0	1.12865726847254	1.68599844449857	1.77702807217878	2.55323361260023	0	0	1.48319509733826	0	0	3.17980004854005	0	0	0	0	1.65450161872753	0	0	0.950435252755392	0.642949535604196	0	2.83681188453706	0	0.950435252755392	1.43180761779521	0	0	0	2.19321928435758	0	0	0	0	0	1.19621093051658	0.950435252755392	0	3.13103205622651	0	1.55727482922768	0	0	1.97738388734227	0	0	0	0	1.41323223775511	0	0	1.83101488733503	0	1.93954057357137	1.74287029402719	0	0	0	0	0	0	1.2264166656103	0	0	0	0	1.43180761779521	0	1.74287029402719	1.49905647177943	0	0	1.7153646420936	0	0	0.823355253899703	0	1.66525637677573	1.73389392081008	0	0	0	0	0	0	0	1.87248425746479	0	0	0	0.642949535604196	1.92809358941052	0	0	0	0	0.642949535604196	0	1.2264166656103	1.66525637677573	2.17717806485798	0	0	0	1.59632868490551	0	0	0	0.950435252755392	0	1.00229918961366	0	0	0	0	0	2.26290948826741	1.04862497383151	1.00229918961366	0	0	0	0	0	2.23521753051532	1.80099140197941	0	0	3.17555625534948	2.54769907364563	0	0	0	0	0	0	0	0	0	1.16374625755768	3.48521230801392	02d77190-1cde-11e6-9a08-68b599768938	WGS	500	9127000	PRJEB14082	SAMEA4008097	5706795	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	ena,ncbi,s3,gs	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694905	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:16Z	public	Illumina MiSeq	16634275	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008097	ERS1179207	ERS1179207	ERP015690	P16_Pre	Pre	P16	0
ERR1624541	0	0	0	1.00127982067497	1.39930501677677	0	0	1.90449403375163	0	0	0	0	0	0	0.478069632009764	0	2.47417346038813	1.04268541409366	0	2.79170465387737	1.39930501677677	3.17080132470726	0.779336398757047	3.26196938400908	1.91521833192479	0	0	0	0	0	0	0	2.85572584697275	0	0	0	2.21625698312592	0	3.13207608878586	0	0	0	0	0	0	0	0	0	0	1.00127982067497	3.03039816780522	0.70010780881837	0	0	0	0	0	1.41634054014892	0.84631700229311	0	0	3.02467290460941	0	1.04268541409366	1.53285895648842	0	0	1.41634054014892	2.7055695020055	0	0	0	0	0	0	0.478069632009764	0	2.2215213274008	0	0	0	0	2.38880579926043	0	1.58116803109375	0	0	1.72567087684692	0	1.44852912362401	0	1.11525593935537	1.41634054014892	0	0	0	0	0	0	0	0	1.00127982067497	0	0	0	1.62463728272432	3.03323274256523	2.8581487065992	0	0	0.478069632009764	0	0	0	0	0	2.16576492375096	0	0	0	0	0	0	0	0	2.45012305883936	0	0	0	0	0	0	0	0	0	0	0	0	2.08059120744892	2.48571697577895	0	0	0	1.93590373595817	0	0	0	0	0	0	0	0	0	0	0	1.97453454308155	0	0	2.53797610664114	0	0	0	0	1.36308790617683	1.80757958470951	0	0	1.61417102466899	3.22491688294916	0	0	1.39930501677677	0.904334307972267	0.904334307972267	0	0	0	0	0	3.27580983135906	02df60d0-1cde-11e6-9a08-68b599768938	WGS	500	10117500	PRJEB14082	SAMEA4008098	6356860	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	ena,s3,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694906	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:17Z	public	Illumina MiSeq	16634276	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008098	ERS1179208	ERS1179208	ERP015690	P17_Pre	Pre	P17	0
ERR1624543	0	0	0	0	1.09608122111139	0	0	2.49362757991811	0	0	2.34805665062975	0	0	0.517886212513999	0	0	2.49997846588523	1.55863157212901	0	3.27856114759338	2.4672524601968	2.19398901255201	1.21222910281242	2.85373019516077	1.68515776680073	1.4190891032377	0	0	0	0	0	0	0	0	2.56159266136128	0	2.6451125116922	0	2.72837355632445	0	0.896840301576198	1.67824288046186	0	1.72448310017608	0	0	0	1.93796260321446	0.683532365818733	0	2.55237763328537	0	0	0	0.747448109931396	1.09608122111139	0	0	2.02767876153296	1.9530297831546	0	3.0517040393185	0	0	1.45549663036495	0.747448109931396	0	0	2.09135901202946	0	0	0	0.517886212513999	0	0	0.973859839390533	0	2.58811962599617	0.852517995141416	0	0	0	2.36844248788348	0	0	0	0	1.78845935359869	0	1.19135262244157	0.683532365818733	1.69196427685551	1.73070456159965	2.08865828551294	0	1.23214791260653	0	0	0	0	2.5542363475453	0	0.852517995141416	0	0	1.19135262244157	0	0	0	0	1.2694380158419	1.14632416712199	0	0	0.403147257758982	0	2.73941074894915	0	0	0	0	0	0	0	0	2.70081271946571	0	0	0	2.26986035041723	2.00855878471588	0	0	0	0	0	0	2.6451125116922	1.28694728006271	2.30581440383424	0	0	0	2.03997322144272	1.37934788247187	0	1.31998053431597	2.54769574367307	1.62648619104745	1.56771622092281	1.90201933562497	0	0.683532365818733	1.35067784701336	0	1.9530297831546	2.00199371156585	2.67279754144129	2.3627149485171	0	0	0	0	0	1.06859733037723	2.38105977717126	0	2.31071606932651	3.13832792515262	0	0	1.63426847039281	2.32822986375436	1.94931171039786	0	0	0	0	0.608559355273041	3.38576483302081	02f0ed00-1cde-11e6-9a08-68b599768938	WGS	500	13089500	PRJEB14082	SAMEA4008100	8174060	THE WELLCOME TRUST SANGER INSTITUTE	public	cram,contigs,sra	s3,ena,gs,ncbi	ncbi.public,gs.US,s3.us-east-1,ena	ERC000011	9/12/16	11/16/18	ERX1694908	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:18Z	public	Illumina MiSeq	16634278	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008100	ERS1179210	ERS1179210	ERP015690	P19_Pre	Pre	P19	0
ERR1624544	0	0	0	0.869830318812388	0.585345736660439	0	1.36322828984826	2.67766856755359	0	0	0	0	0	0	0	0	2.85755419181895	0.72209656974567	0.384620462447681	3.11255866803156	1.70635212786767	2.57723631978007	1.01111296162269	2.62156642788594	1.51918504039073	1.32103609533211	0	0	0	0	0	0	0	0	2.60728665408088	0	2.47938448801682	0.72209656974567	2.18386242578274	1.01111296162269	0	1.30600919089971	2.10159295475396	1.76327532402211	0	0	0.72209656974567	2.08917688551772	2.69361586969252	0	2.20172048623644	0	0	0	0	0	0	0.659081582758509	2.46689804169405	2.15453592953238	0	2.94514103964889	0	0	1.528444609569	0.909687144024124	0	0	2.57641674755217	0	0	0	0.72209656974567	0	0.585345736660439	1.16234506713221	0	2.68730704359399	0	0	0	0	2.22073783509841	0	0	0	0	1.55509461706751	0	0	1.89166276436794	1.42554769514272	1.83672462340294	2.12771966442442	0	0.384620462447681	0	0	0	0	1.60393950810049	1.8754866574907	0	0	0	0	0	0	0	0	1.2400907305627	0	0.496477905534259	0	1.01111296162269	0	2.32009556670196	1.60393950810049	0.979864292607396	0	0	0	0	0	0	0	0	0	0	1.75790723403001	2.16523844001117	0	0	0	0	0	0	2.9138572582286	0	2.36102995630047	0.825942644129444	0	0	1.51918504039073	1.0402633375371	0.825942644129444	1.60393950810049	2.3360798907532	1.1405210301847	1.38923859684921	1.59617072629596	0	0	0.946191659483844	0	1.76327532402211	2.47110020576343	2.58855083645887	2.39595740630432	0	1.48003645773167	0	0	1.66823390249794	1.0402633375371	0	0	3.6073908517992	2.41421266874231	1.16234506713221	0	1.22191981196999	1.53751087032187	2.13001869181949	0	1.25753181067301	0	0	1.25753181067301	3.10944440912782	02f84000-1cde-11e6-9a08-68b599768938	WGS	500	14121000	PRJEB14082	SAMEA4008101	8667852	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694909	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:18Z	public	Illumina MiSeq	16634279	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008101	ERS1179211	ERS1179211	ERP015690	P22_Pre	Pre	P22	0
ERR1624546	0	0	0	0.791111605024951	1.69340174155044	0	1.46981668832014	2.8279508892015	0	0	0	0	0	0.943129742201162	0.983908237784472	0	2.99481137270777	1.41572663828153	0	3.34780333825128	0	2.90254127162133	1.66189329848649	3.19691141605812	1.90085801995384	0	0	0	0.648799118252018	2.3310535273876	0	0	0	1.05551229854239	2.45240828185597	1.37022174133023	1.73675315173237	0	0.555200431590575	0	0	0	0	0	0	0	0	1.21867352153393	2.10410901504808	0	2.90952620960241	1.84027178757904	0	0	0	0	0	1.48234844867826	2.94285900824263	2.75067817135225	0	2.09816611041211	0	1.87663221029406	0.898121750117273	0.847904285474421	0	1.05551229854239	0.791111605024951	0.435725076993002	0	0	0	0.898121750117273	0	0	0	0	0.898121750117273	0	0	1.28185418859421	1.37022174133023	0.435725076993002	0	0	0	1.91477029782535	0.555200431590575	0	0	0	1.19539125131389	1.37022174133023	0	0	0	0	0	0	0.435725076993002	0.435725076993002	0.943129742201162	0	0	1.24077089531896	0	0	0	0	1.02118430967786	0	0.847904285474421	1.48234844867826	0	0	2.26705952425263	0	0	0	0	0	0	0	0	0.555200431590575	0	0	0	0	0	0	0	0	0	0	0	0	1.28185418859421	2.21543979973049	0	0.555200431590575	0	1.96227776294563	1.76342257404817	0.555200431590575	1.58133391001481	1.05551229854239	0	1.79460934786422	1.51790997849466	0	0	1.52914490319607	0.898121750117273	1.89132923837292	2.1991510833924	1.99761917769335	2.93071203511846	0	0	0	0.648799118252018	0	0	0	0	2.2199836707627	2.7631501181492	0	0	1.11696471359867	0	0	1.1447105752454	1.3859258133742	0	0	0	3.6252040120944	0307d060-1cde-11e6-9a08-68b599768938	WGS	500	12057000	PRJEB14082	SAMEA4008103	7570386	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,sra,cram	ena,s3,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694911	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:19Z	public	Illumina MiSeq	16634281	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008103	ERS1179213	ERS1179213	ERP015690	P25_Pre	Pre	P25	0
ERR1624548	0	0	1.15868837338098	0	1.21679934679453	0	0	2.63047984263656	0	0	0	0	0	0	0	0	1.60423499169762	0	0	3.30085854509032	1.96275213913498	2.07029977431809	1.01217923374392	2.76322428005138	0	1.50444396983264	0	0	0	0	0	0	0	0	2.31879714201261	3.04247689715492	3.37447772647013	0	1.96275213913498	0	0	1.70343612982122	0	1.97240681117865	0	0	0	1.91643529699899	0	0	2.41139842799193	0	0	0	0	0.966273445724951	0	0.914935480215563	1.87065932172412	0	0	2.81763018407754	0	0	0.709812734424639	1.0536932155323	0	0	2.37138813093216	0	0	0	0	0	0	0	0	3.13044112028264	0	1.12643042675464	0	0	2.53851672997782	0	1.35532918670226	0	0	0	0	0	1.15868837338098	1.39316820740519	0	2.00014619897597	0	0	1.01217923374392	0	0	0	3.0330306028241	0	1.26804442281088	0	0	0.856704990032842	0	0	0	0	1.12643042675464	0	0	0	0	1.37466066948835	2.11377658507528	1.86458257046784	0	0	0	0	0	0	0	1.85216787895244	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31229785596749	0	0	0	1.90543564706408	1.5182456782781	0	0.856704990032842	2.23874172336139	1.37466066948835	1.49018921137017	1.64667059597117	0	0	1.18871508158374	0	1.81264096664701	2.00901243089431	2.5359159179132	2.8585906714744	0	0	0	0	0	1.89982955361607	0	0	2.47436344408716	3.14254681300074	0	0	1.21679934679453	1.62597089407041	2.61878367047512	0	0	0	0	0	3.02039225068152	03182410-1cde-11e6-9a08-68b599768938	WGS	500	10003000	PRJEB14082	SAMEA4008105	6204049	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public,ena	ERC000011	9/12/16	11/16/18	ERX1694913	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:20Z	public	Illumina MiSeq	16634283	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008105	ERS1179215	ERS1179215	ERP015690	P28_Pre	Pre	P28	0
ERR1624551	0	0	0	1.04031609463356	0.449205251720135	0	0	2.27360931662383	0	0	0	0	0	0	0	0	3.03081240122563	0	0	3.33747181286451	2.21534857242284	3.45767353138234	1.40617566331365	3.03154532415894	1.80315954666302	0	0	0	0	0	0	0	0	0	1.98722457026842	0	1.3571486133712	0	2.9604968097173	0	0	1.49021555412614	0	1.91216218869842	0	0	0	0	0	0	2.60490662915732	0.570524857153337	0	0	0	0	0	0	2.7449563623548	0	0	3.15583337804755	0	0	1.00286341404052	1.26068387708979	0	1.26068387708979	2.69707673795146	0	0	0	0.742966571899015	0	0.961873442645137	0	0	0	0.742966571899015	0	0	0	2.14240663027076	0.570524857153337	0	0	0	1.5605998237589	0	1.04031609463356	1.42136073711345	1.98315059814403	1.81537627718905	1.98722457026842	0	1.00286341404052	0	0	0	0	0	0.742966571899015	0	0	0	1.21517356536165	0	0	0	0	1.50276720170881	0	0.665248825851294	0.742966571899015	0	0	2.11609595258872	0	0.808864976686612	0	0	0	0	0	0	2.29807125027863	0	0	0	0	2.49411138232039	0	0	0	0	0	0	0	0	2.64325688232434	0	0	0	1.47729032465145	0	0	0.916607651207401	1.79058918715691	1.46396859102817	1.40617566331365	0.916607651207401	0	0	0	0	2.08486142474479	2.52457049809823	0	1.50276720170881	0	0	0	0	1.92169671349387	0	0	0	2.10387036554281	2.9932939332203	0	0	1.13648625533329	0	0	0.742966571899015	0	0	0	0	3.24636552290545	03312a50-1cde-11e6-9a08-68b599768938	WGS	500	11121000	PRJEB14082	SAMEA4008108	7014862	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,sra,cram	ena,s3,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694916	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:21Z	public	Illumina MiSeq	16634286	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008108	ERS1179218	ERS1179218	ERP015690	P35_Pre	Pre	P35	0
ERR1624557	0	0	0	0.81348827884206	1.36237769198975	0	0	1.89783950266423	0	0	2.41787158214006	0.574529577593338	0	0	0	0	1.95891715014094	1.71177008683639	0	3.02399979157583	1.97187062807787	2.12750893334613	1.26585353773293	2.49063565431158	1.36237769198975	0	1.86646478764251	0	0	0	0	0	0	0	2.43869154766835	0	2.92006176669435	0	2.61715324397866	0	0	1.39568705308931	0	1.68789702384719	0	0	0	0	3.30255869036592	0	2.49192211369607	0.81348827884206	0	0	0	0	0	1.1415571381865	1.56591824295959	1.00779118006599	0	3.111829298356	0	1.34471325863318	1.36237769198975	0.81348827884206	0	0	2.82626673731502	0	0	0	0	0	0	0	0	0	0	1.16942536656552	0	0	2.59137088612029	0	0	0	0	1.74885527646957	0	1.37935163796368	1.04528851360374	1.61696337835467	2.36787702343103	1.94556540617851	0	0.870796593656806	1.2203102651035	1.00779118006599	0	0	0	0	0	2.71114801232922	0	0	0	0	0	0	0	0	1.00779118006599	0	1.36237769198975	0	1.88243540881325	0	0	0	0	0	0	0	0	0	0	0	0	3.34797654934445	0.574529577593338	0	0	0	0	0	0	0	1.71177008683639	2.39278708473348	0.574529577593338	0	0	1.28695099676203	1.07980404409319	0.574529577593338	1.59725928123389	2.38628285179398	1.82674404241977	1.65387679995241	1.76967568784264	0	0	0	0	2.00067258332778	1.63581215916146	2.34686623317906	2.59745795751969	0	1.77639977068067	0	0	0	0	2.53470349292504	0	2.23027189836072	2.92907442352403	2.01631195774306	0	1.97610399673822	2.57364591646025	2.76709105650014	0.747451328011548	0	0	0	1.2203102651035	2.95680701489707	035d1c50-1cde-11e6-9a08-68b599768938	WGS	500	10924000	PRJEB14082	SAMEA4008114	6808954	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1,ena	ERC000011	9/12/16	11/16/18	ERX1694922	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:24Z	public	Illumina MiSeq	16634292	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008114	ERS1179224	ERS1179224	ERP015690	P8_Post	Post	P8	1
ERR1624558	0	0	0	1.70550734401478	0.850821204545948	0	0	1.95107718769317	1.18231951815471	0	0	0	0	0	0	0	2.16498626138289	2.16498626138289	0	2.28993648999462	0	2.06731001739928	1.81274627869252	3.0323788810856	1.15232474357103	0	0	0	0	0	0	0	0	0	2.09297531045965	0	0	0	3.07891402866733	0	0	1.26157437477076	1.08529906589511	2.0400322016303	0	0	0	2.28309651823296	0	0	3.01012370128582	0	0	0	1.36810970302386	1.45359131742897	0	0	1.76242845665849	2.8793996904984	0	1.99337322952672	0	0	2.09297531045965	0	0	0	1.59756459700209	0	0	0	1.51161282762151	0	1.65973514031812	0	0	2.73419859760767	0.481579106803833	0	0	0	1.40434491217912	0	0	0	0	2.33092082101146	0	1.59756459700209	0	1.49781786774713	1.18231951815471	1.45359131742897	0	0.704313962062852	0	0	0	0	0	0	1.70550734401478	0	0	1.32857373574114	0	0	0	0	0	0	0.60707187127202	0	0	0	1.76998359713087	1.18231951815471	0.704313962062852	0	0	0	0	0	0	2.06731001739928	0	0	0	2.67967658976491	2.1172081343654	0	0	0	0	0	1.90967697982496	0.481579106803833	0	2.62365408890987	1.46883943955632	0	0	1.46883943955632	0	0	2.22934657139689	2.00223806855438	0.908931585779518	1.86990191789898	1.18231951815471	0	0	0	0	1.42138844030966	0	2.1172081343654	2.00223806855438	0	0	0	0	2.12056217109929	0	0	0	3.7889262163898	2.88345592170689	0	0	0.783716452316683	0	0	1.48357030810477	0	0	0	0	3.06165976544182	03644840-1cde-11e6-9a08-68b599768938	WGS	500	9655000	PRJEB14082	SAMEA4008115	5944431	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	s3,ena,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694923	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:24Z	public	Illumina MiSeq	16634293	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008115	ERS1179225	ERS1179225	ERP015690	P10_Post	Post	P10	1
ERR1624561	0	0	0	1.01120940757464	0	0	1.11084546653816	2.35649315531843	0	0	0	0	0	0.696286448985322	0	0	1.67492843421674	1.31902270057653	0	2.92213094488046	2.15402242908819	2.52599770500459	1.15322521395025	2.72877479552567	1.75257693220358	0.881688887761134	0	0	0	0	0	0	0	0	2.40883644979719	0	1.93951589056614	0	2.54606447750918	0.798807090744469	0	0.881688887761134	0	1.39471774665833	0	0	0	0	0.696286448985322	0	2.35901438044706	1.41727675120078	1.37092242404486	0	1.11084546653816	1.43872158651082	0	0	1.99522670235958	2.4977128500108	0	1.93951589056614	0	0	1.29054503851782	1.11084546653816	0	0	2.18135641358504	0	0	0	0	0	1.01120940757464	0	0	2.5699104611034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15322521395025	0	0	0	0	0	0	2.97755841608355	0	0	0	0	1.49735171705446	0	0	0	0	0.951259755109431	0	0	0	0	0	1.15322521395025	0	0	0	0	0	0	0	0	2.27312259161323	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01231459847125	0.696286448985322	0	0	1.58030744796779	1.78202803508776	0	1.98937798846178	2.21414732513383	0	1.93286049979814	1.78202803508776	0	0	0	0	1.76261751928051	0.951259755109431	1.43872158651082	2.68832057672844	0	0	0	0	0	0.951259755109431	0	0	3.97129314854661	1.98937798846178	0	0	0	0	0.561832521027462	0	0	0	0	0	2.88332602237986	037ab670-1cde-11e6-9a08-68b599768938	WGS	500	7271500	PRJEB14082	SAMEA4008118	4307173	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1,ena	ERC000011	9/12/16	11/16/18	ERX1694926	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:26Z	public	Illumina MiSeq	16634296	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008118	ERS1179228	ERS1179228	ERP015690	P18_Post	Post	P18	1
ERR1624563	0	0	0	1.14438216853573	0.554945211080726	0	0	2.1066992447632	0	0	0	0	0	0	0	0	1.81769203236181	0	0	2.68929331571736	0	1.79124149009157	0	1.7116465371068	0	0	0	0	0	0	0	0	0	0	2.10227992169855	0	1.00262746534521	0	1.83447113039286	1.42955310029218	0	1.18293412966151	0	1.00262746534521	0	0	0	0.873432005995992	1.30996532398667	0	1.4881390074899	0	0	0	1.5232206023348	0	0	0	1.73295407837806	3.46651182907843	0	1.40812598949612	0	1.00262746534521	1.21834114350598	0	0	0	0	0	0	0	0	0	0.688700052587148	0	0	1.33666247569066	0	0	1.14438216853573	0	0.790815084307631	0	0	0	0	0	0	0	0	0	0	0	0	0.554945211080726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688700052587148	0	0	0	0	0	0	0	0	0	0	0	0	1.72243096959901	0	0	0	0	0	0	0	1.55567894612377	0.942816315049345	1.38558659865266	0	0	0	1.33666247569066	0	0	1.38558659865266	1.79124149009157	0	1.14438216853573	1.28151891459321	0	0	0.942816315049345	0	0.790815084307631	1.6892394161815	1.53975293804261	1.53975293804261	0	0	0	0	1.30996532398667	0	0	0	4.06788397204234	1.14438216853573	1.33666247569066	0	0	0	1.14438216853573	0	0	1.5232206023348	0	0	2.75032503167165	038ba660-1cde-11e6-9a08-68b599768938	WGS	500	7645500	PRJEB14082	SAMEA4008120	4472805	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,sra,cram	ena,gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public,ena	ERC000011	9/12/16	11/16/18	ERX1694928	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:27Z	public	Illumina MiSeq	16634298	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008120	ERS1179230	ERS1179230	ERP015690	P22_Post	Post	P22	1
